LinkID,평균시간,거리,시/도,시/군,유출인구,정류장수,,LinkID,평균속도시간,거리,시/도,시/군,유입인구,,가평군,880
1097762,0.012310213,0.373,경기도,화성시,106864,2632,,,,,,,,,,
1097763,0.009561985,0.373,경기도,화성시,106864,2632,,,,,,,,,,
1097774,0.002818632,0.062,경기도,양평군,12211,1088,,,,,,,,,,
1097775,0.001390923,0.062,경기도,양평군,12211,1088,,,,,,,,,,
1097776,0.004697217,0.198,경기도,양평군,12211,1088,,,,,,,,,,
1097777,0.004778013,0.209,경기도,양평군,12211,1088,,,,,,,,,,
1097778,0.003868347,0.173,경기도,양평군,12211,1088,,,,,,,,,,
1097779,0.003886513,0.187,경기도,양평군,12211,1088,,,,,,,,,,
1097780,0.11476274,6.836,경기도,양평군,12211,1088,,,,,,,,,,
1097781,0.004584148,0.376,경기도,양평군,12211,1088,,,,,,,,,,
1097782,0.004425311,0.376,경기도,양평군,12211,1088,,,,,,,,,,
1097783,0.058948276,3.505,경기도,양평군,12211,1088,,,,,,,,,,
1097784,0.089369241,3.374,경기도,양평군,12211,1088,,,,,,,,,,
1097785,0.097353901,3.404,경기도,양평군,12211,1088,,,,,,,,,,
1097786,0.018270033,0.6,경기도,의정부시,116484,722,,,,,,,,,,
1097787,0.017241696,0.6,경기도,남양주시,166431,1662,,,,,,,,,,
1097803,0.041024475,1.064,경기도,안산시,125392,1153,,,,,,,,,,
1097804,0.011684738,0.197,경기도,안산시,125392,1153,,,,,,,,,,
1097805,0.027076007,0.698,경기도,안산시,125392,1153,,,,,,,,,,
1097806,0.010265048,0.279,경기도,안산시,125392,1153,,,,,,,,,,
1097808,0.006840575,0.302,경기도,안양시,174484,720,,,,,,,,,,
1097811,0.002497111,0.074,경기도,광명시,109992,443,,,,,,,,,,
1097830,0.000136858,0.008,경기도,파주시,71137,1944,,,,,,,,,,
1097831,0.001732747,0.094,경기도,파주시,71137,1944,,,,,,,,,,
1098071,0.007818362,0.416,경기도,동두천시,19946,351,,,,,,,,,,
1098072,0.024746822,1.159,경기도,동두천시,19946,351,,,,,,,,,,
1098073,0.006675954,0.315,경기도,동두천시,19946,351,,,,,,,,,,
1098074,0.039617724,1.222,경기도,동두천시,19946,351,,,,,,,,,,
1098075,0.052512719,2.758,경기도,안성시,21233,1234,,,,,,,,,,
1098076,0.093667881,4.577,경기도,안성시,21233,1234,,,,,,,,,,
1098077,0.008773161,0.437,경기도,평택시,54090,1782,,,,,,,,,,
1098078,0.028333347,1.143,경기도,평택시,54090,1782,,,,,,,,,,
1098079,0.020069418,1.143,경기도,평택시,54090,1782,,,,,,,,,,
1098080,0.012253028,0.493,경기도,평택시,54090,1782,,,,,,,,,,
1098081,0.019814473,0.62,경기도,수원시,275861,1516,,,,,,,,,,
1098082,0.003994853,0.125,경기도,수원시,275861,1516,,,,,,,,,,
1098083,0.007761922,0.433,경기도,수원시,275861,1516,,,,,,,,,,
1098084,0.007540636,0.434,경기도,수원시,275861,1516,,,,,,,,,,
1098085,0.003892495,0.075,경기도,용인시,238603,2607,,,,,,,,,,
1098086,0.011936839,0.28,경기도,용인시,238603,2607,,,,,,,,,,
1098087,0.015713719,0.323,경기도,용인시,238603,2607,,,,,,,,,,
1098088,0.045065706,0.484,경기도,용인시,238603,2607,,,,,,,,,,
1098089,0.050729205,1.776,경기도,성남시,236176,1387,,,,,,,,,,
1098090,0.014496384,0.406,경기도,성남시,236176,1387,,,,,,,,,,
1098091,0.010913551,0.347,경기도,성남시,236176,1387,,,,,,,,,,
1098092,0.001395659,0.031,경기도,성남시,236176,1387,,,,,,,,,,
1098093,0.050408097,0.829,경기도,성남시,236176,1387,,,,,,,,,,
1098094,0.228195078,6.582,경기도,광주시,74805,1148,,,,,,,,,,
1098095,0.043667906,1.119,경기도,광주시,74805,1148,,,,,,,,,,
1098096,0.034861074,1.553,경기도,광명시,109992,443,,,,,,,,,,
1098097,0.022724441,0.882,경기도,광명시,109992,443,,,,,,,,,,
1098098,0.003628278,0.147,경기도,광명시,109992,443,,,,,,,,,,
1098099,0.031912592,0.67,경기도,광명시,109992,443,,,,,,,,,,
1098102,0.026835814,0.698,경기도,안산시,125392,1153,,,,,,,,,,
1098103,0.036684904,1.171,경기도,안산시,125392,1153,,,,,,,,,,
1098104,0.050503314,1.064,경기도,안산시,125392,1153,,,,,,,,,,
1098105,0.001919366,0.042,경기도,안산시,125392,1153,,,,,,,,,,
1098106,0.005751113,0.222,경기도,안산시,125392,1153,,,,,,,,,,
1098107,0.017549374,0.735,경기도,안산시,125392,1153,,,,,,,,,,
1098108,0.009877037,0.214,경기도,안산시,125392,1153,,,,,,,,,,
1098109,0.009165912,0.16,경기도,안산시,125392,1153,,,,,,,,,,
1098110,0.013824369,0.214,경기도,안산시,125392,1153,,,,,,,,,,
1098111,0.008682878,0.159,경기도,안산시,125392,1153,,,,,,,,,,
1098112,0.013603909,0.382,경기도,고양시,249694,2197,,,,,,,,,,
1098113,0.005079729,0.197,경기도,고양시,249694,2197,,,,,,,,,,
1098114,0.027308264,1.092,경기도,파주시,71137,1944,,,,,,,,,,
1098115,0.00371827,0.128,경기도,파주시,71137,1944,,,,,,,,,,
1098116,0.005829186,0.269,경기도,파주시,71137,1944,,,,,,,,,,
1098117,0.001681948,0.097,경기도,파주시,71137,1944,,,,,,,,,,
1098138,0.035830714,1.836,경기도,가평군,4778,880,,,,,,,,,,
1098139,0.003582083,0.165,경기도,가평군,4778,880,,,,,,,,,,
1098140,0.012177575,0.402,경기도,성남시,236176,1387,,,,,,,,,,
1098141,0.015468604,0.478,경기도,성남시,236176,1387,,,,,,,,,,
1098150,0.006136985,0.288,경기도,화성시,106864,2632,,,,,,,,,,
1098151,0.007157894,0.233,경기도,화성시,106864,2632,,,,,,,,,,
1098152,0.011491384,0.482,경기도,화성시,106864,2632,,,,,,,,,,
1098153,0.012204764,0.394,경기도,화성시,106864,2632,,,,,,,,,,
1098190,9.49E-05,0.004,경기도,의정부시,116484,722,,,,,,,,,,
1098193,0.023390365,0.651,경기도,오산시,63773,384,,,,,,,,,,
1098194,0.048679106,1.49,경기도,오산시,63773,384,,,,,,,,,,
1098195,0.030206015,0.755,경기도,오산시,63773,384,,,,,,,,,,
1098196,0.026751992,0.41,경기도,오산시,63773,384,,,,,,,,,,
1098197,0.052219508,1.49,경기도,오산시,63773,384,,,,,,,,,,
1098198,0.0421411,0.651,경기도,오산시,63773,384,,,,,,,,,,
1098214,0.008702777,0.256,경기도,성남시,236176,1387,,,,,,,,,,
1098215,0.006692544,0.551,경기도,의정부시,116484,722,,,,,,,,,,
1098216,0.014658122,0.875,경기도,의정부시,116484,722,,,,,,,,,,
1098224,0.004465547,0.166,경기도,수원시,275861,1516,,,,,,,,,,
1098225,0.014814662,0.546,경기도,성남시,236176,1387,,,,,,,,,,
1098226,0.002136666,0.084,경기도,군포시,95690,421,,,,,,,,,,
1098227,0.003166198,0.09,경기도,군포시,95690,421,,,,,,,,,,
1098230,0.011587335,0.364,경기도,수원시,275861,1516,,,,,,,,,,
1098235,0.098119911,5.115,경기도,연천군,3759,619,,,,,,,,,,
1098236,0.109913322,6.376,경기도,연천군,3759,619,,,,,,,,,,
1098237,0.000595903,0.027,경기도,화성시,106864,2632,,,,,,,,,,
1098238,0.000595903,0.027,경기도,화성시,106864,2632,,,,,,,,,,
1098239,0.030469637,1.28,경기도,화성시,106864,2632,,,,,,,,,,
1098240,0.034262703,1.292,경기도,화성시,106864,2632,,,,,,,,,,
1098241,0.013280726,0.7,경기도,화성시,106864,2632,,,,,,,,,,
1098242,0.015222036,0.69,경기도,화성시,106864,2632,,,,,,,,,,
1098243,0.022645958,1.039,경기도,화성시,106864,2632,,,,,,,,,,
1098244,0.03626194,1.039,경기도,화성시,106864,2632,,,,,,,,,,
1098254,0.017382721,0.546,경기도,성남시,236176,1387,,,,,,,,,,
1098255,0.004432804,0.256,경기도,성남시,236176,1387,,,,,,,,,,
1098256,0.014446341,0.875,경기도,의정부시,116484,722,,,,,,,,,,
1098257,0.00228852,0.2,경기도,의정부시,116484,722,,,,,,,,,,
1098258,0.002399488,0.2,경기도,의정부시,116484,722,,,,,,,,,,
1098259,0.006747464,0.551,경기도,의정부시,116484,722,,,,,,,,,,
1098264,0.010689551,0.364,경기도,수원시,275861,1516,,,,,,,,,,
1098265,0.005063952,0.166,경기도,수원시,275861,1516,,,,,,,,,,
1098266,0.00082132,0.038,경기도,군포시,95690,421,,,,,,,,,,
1098267,0.002637616,0.084,경기도,군포시,95690,421,,,,,,,,,,
1098268,0.000918042,0.038,경기도,군포시,95690,421,,,,,,,,,,
1098269,0.001912208,0.09,경기도,군포시,95690,421,,,,,,,,,,
1098278,0.106679292,6.376,경기도,연천군,3759,619,,,,,,,,,,
1098279,0.091301383,5.115,경기도,연천군,3759,619,,,,,,,,,,
1098292,0.015977318,1.211,경기도,의정부시,116484,722,,,,,,,,,,
1098293,0.020058458,1.691,경기도,의정부시,116484,722,,,,,,,,,,
1098294,0.00849712,0.894,경기도,의정부시,116484,722,,,,,,,,,,
1098295,0.064164144,6.051,경기도,양주시,43973,1518,,,,,,,,,,
1098330,0.037260359,3.304,경기도,고양시,249694,2197,,,,,,,,,,
1098331,0.090380406,4.123,경기도,화성시,106864,2632,,,,,,,,,,
1098332,0.094706122,4.123,경기도,화성시,106864,2632,,,,,,,,,,
1098333,0.013327198,0.459,경기도,안산시,125392,1153,,,,,,,,,,
1098334,0.013564822,0.579,경기도,안산시,125392,1153,,,,,,,,,,
1098335,0.016102745,0.679,경기도,안산시,125392,1153,,,,,,,,,,
1098336,0.003418987,0.118,경기도,안산시,125392,1153,,,,,,,,,,
1098337,0.02057346,0.271,경기도,안산시,125392,1153,,,,,,,,,,
1098338,0.018533675,0.555,경기도,안산시,125392,1153,,,,,,,,,,
1098339,0.008934893,0.309,경기도,안산시,125392,1153,,,,,,,,,,
1098340,0.001862757,0.04,경기도,안산시,125392,1153,,,,,,,,,,
1098341,0.001969344,0.035,경기도,시흥시,89081,960,,,,,,,,,,
1098342,0.012198616,0.323,경기도,시흥시,89081,960,,,,,,,,,,
1098343,0.005448757,0.113,경기도,고양시,249694,2197,,,,,,,,,,
1098344,0.023610742,1.108,경기도,화성시,106864,2632,,,,,,,,,,
1098345,0.050044653,1.108,경기도,화성시,106864,2632,,,,,,,,,,
1098346,0.001683112,0.079,경기도,화성시,106864,2632,,,,,,,,,,
1098347,0.010795321,0.294,경기도,군포시,95690,421,,,,,,,,,,
1098348,0.004329153,0.096,경기도,군포시,95690,421,,,,,,,,,,
1098349,0.001790803,0.062,경기도,군포시,95690,421,,,,,,,,,,
1098350,0.000889973,0.049,경기도,군포시,95690,421,,,,,,,,,,
1098351,0.003134959,0.09,경기도,안양시,174484,720,,,,,,,,,,
1098352,0.001291257,0.044,경기도,의왕시,59354,389,,,,,,,,,,
1098358,0.025328975,1.467,경기도,안양시,174484,720,,,,,,,,,,
1098359,0.000772655,0.036,경기도,광명시,109992,443,,,,,,,,,,
1098368,0.038142165,3.323,경기도,고양시,249694,2197,,,,,,,,,,
1098369,0.000465552,0.021,경기도,고양시,249694,2197,,,,,,,,,,
1098370,0.004423428,0.203,경기도,고양시,249694,2197,,,,,,,,,,
1098371,0.000619455,0.032,경기도,고양시,249694,2197,,,,,,,,,,
1098372,0.00177523,0.045,경기도,파주시,71137,1944,,,,,,,,,,
1098373,9.93E-05,0.005,경기도,파주시,71137,1944,,,,,,,,,,
1098395,0.041203027,0.671,경기도,평택시,54090,1782,,,,,,,,,,
1098396,0.017025733,0.671,경기도,평택시,54090,1782,,,,,,,,,,
1098423,0.00235617,0.052,경기도,오산시,63773,384,,,,,,,,,,
1098424,0.002743614,0.052,경기도,오산시,63773,384,,,,,,,,,,
1098425,0.029799269,0.7,경기도,오산시,63773,384,,,,,,,,,,
1098426,0.041166313,0.7,경기도,오산시,63773,384,,,,,,,,,,
1098427,0.001813158,0.054,경기도,화성시,106864,2632,,,,,,,,,,
1098428,0.001209004,0.031,경기도,화성시,106864,2632,,,,,,,,,,
1098429,0.000842483,0.024,경기도,용인시,238603,2607,,,,,,,,,,
1098430,0.000930345,0.024,경기도,용인시,238603,2607,,,,,,,,,,
1098431,0.000948565,0.027,경기도,용인시,238603,2607,,,,,,,,,,
1098432,0.001046638,0.027,경기도,용인시,238603,2607,,,,,,,,,,
1098433,0.046562214,1.364,경기도,용인시,238603,2607,,,,,,,,,,
1098434,0.055061895,1.364,경기도,수원시,275861,1516,,,,,,,,,,
1098435,0.008812248,0.268,경기도,수원시,275861,1516,,,,,,,,,,
1098436,0.004937317,0.268,경기도,수원시,275861,1516,,,,,,,,,,
1098437,0.017401456,0.364,경기도,용인시,238603,2607,,,,,,,,,,
1098438,0.031839588,0.819,경기도,수원시,275861,1516,,,,,,,,,,
1098439,0.038625756,1.973,경기도,수원시,275861,1516,,,,,,,,,,
1098440,0.034861142,1.973,경기도,수원시,275861,1516,,,,,,,,,,
1098441,0.006846935,0.323,경기도,성남시,236176,1387,,,,,,,,,,
1098442,0.011633418,0.346,경기도,성남시,236176,1387,,,,,,,,,,
1098443,0.011435793,0.367,경기도,성남시,236176,1387,,,,,,,,,,
1098444,0.007880512,0.367,경기도,성남시,236176,1387,,,,,,,,,,
1098460,0.006738599,0.604,경기도,용인시,238603,2607,,,,,,,,,,
1098461,0.011558915,1.036,경기도,용인시,238603,2607,,,,,,,,,,
1098462,,3.585,경기도,용인시,238603,2607,,,,,,,,,,
1098463,0.021465614,1.505,경기도,광주시,74805,1148,,,,,,,,,,
1098464,0.021761213,1.72,경기도,광주시,74805,1148,,,,,,,,,,
1098465,0.017847788,0.907,경기도,성남시,236176,1387,,,,,,,,,,
1098466,0.001965914,0.174,경기도,남양주시,166431,1662,,,,,,,,,,
1098467,0.001824655,0.164,경기도,남양주시,166431,1662,,,,,,,,,,
1098468,0.008777913,0.279,경기도,남양주시,166431,1662,,,,,,,,,,
1098469,0.007629856,0.465,경기도,남양주시,166431,1662,,,,,,,,,,
1098470,0.048446635,2.03,경기도,광주시,74805,1148,,,,,,,,,,
1098471,0.049080743,2.03,경기도,광주시,74805,1148,,,,,,,,,,
1098472,0.010726404,0.798,경기도,이천시,17536,1268,,,,,,,,,,
1098473,0.051897916,5.419,경기도,이천시,17536,1268,,,,,,,,,,
1098474,0.007065438,0.738,경기도,이천시,17536,1268,,,,,,,,,,
1098475,0.170611926,9.113,경기도,여주시,9691,1258,,,,,,,,,,
1098476,0.177910485,9.113,경기도,여주시,9691,1258,,,,,,,,,,
1098477,0.019315578,0.806,경기도,여주시,9691,1258,,,,,,,,,,
1098485,0.003490474,0.232,경기도,가평군,4778,880,,,,,,,,,,
1098486,0.00335853,0.232,경기도,가평군,4778,880,,,,,,,,,,
1098487,0.024421764,1.98,경기도,가평군,4778,880,,,,,,,,,,
1098488,0.025143924,1.977,경기도,가평군,4778,880,,,,,,,,,,
1098614,0.000250028,0.019,경기도,김포시,76946,1086,,,,,,,,,,
1098615,0.000553862,0.023,경기도,김포시,76946,1086,,,,,,,,,,
1098617,0.027626058,1.769,경기도,양주시,43973,1518,,,,,,,,,,
1098731,0.012263003,0.559,경기도,평택시,54090,1782,,,,,,,,,,
1098732,0.017446578,0.872,경기도,평택시,54090,1782,,,,,,,,,,
1098733,0.038768917,0.589,경기도,평택시,54090,1782,,,,,,,,,,
1098734,0.026075,0.662,경기도,평택시,54090,1782,,,,,,,,,,
1098735,0.042880123,0.689,경기도,화성시,106864,2632,,,,,,,,,,
1098736,0.022256266,0.342,경기도,화성시,106864,2632,,,,,,,,,,
1098737,0.04128713,0.605,경기도,용인시,238603,2607,,,,,,,,,,
1098738,0.02699598,0.9,경기도,수원시,275861,1516,,,,,,,,,,
1098739,0.010850978,0.323,경기도,성남시,236176,1387,,,,,,,,,,
1098740,0.023197484,0.907,경기도,성남시,236176,1387,,,,,,,,,,
1098741,0.029073991,0.83,경기도,안산시,125392,1153,,,,,,,,,,
1098742,0.018240341,0.36,경기도,안산시,125392,1153,,,,,,,,,,
1098743,0.006632196,0.137,경기도,안산시,125392,1153,,,,,,,,,,
1098744,0.015281749,0.318,경기도,안산시,125392,1153,,,,,,,,,,
1098745,0.02092852,0.32,경기도,안산시,125392,1153,,,,,,,,,,
1098746,0.005626509,0.196,경기도,안산시,125392,1153,,,,,,,,,,
1098747,0.003480879,0.162,경기도,안산시,125392,1153,,,,,,,,,,
1098748,0.004679617,0.214,경기도,안산시,125392,1153,,,,,,,,,,
1098749,0.00729181,0.224,경기도,안산시,125392,1153,,,,,,,,,,
1098750,0.01609395,0.359,경기도,안산시,125392,1153,,,,,,,,,,
1098751,0.039911082,0.763,경기도,안산시,125392,1153,,,,,,,,,,
1098752,0.012133095,0.385,경기도,안산시,125392,1153,,,,,,,,,,
1098753,0.005117499,0.109,경기도,부천시,226983,1162,,,,,,,,,,
1098754,0.013069267,0.247,경기도,부천시,226983,1162,,,,,,,,,,
1098755,0.074631422,2.351,경기도,부천시,226983,1162,,,,,,,,,,
1098756,0.078695119,2.351,경기도,부천시,226983,1162,,,,,,,,,,
1098757,0.008939782,0.465,경기도,남양주시,166431,1662,,,,,,,,,,
1098758,0.011180742,0.541,경기도,고양시,249694,2197,,,,,,,,,,
1098759,0.004547652,0.16,경기도,고양시,249694,2197,,,,,,,,,,
1098779,0.004455377,0.16,경기도,평택시,54090,1782,,,,,,,,,,
1098780,0.010719604,0.16,경기도,평택시,54090,1782,,,,,,,,,,
1098781,0.026246314,1.215,경기도,평택시,54090,1782,,,,,,,,,,
1098782,0.027473721,1.215,경기도,평택시,54090,1782,,,,,,,,,,
1098783,0.009007124,0.328,경기도,평택시,54090,1782,,,,,,,,,,
1098784,0.008725372,0.328,경기도,평택시,54090,1782,,,,,,,,,,
1098785,0.015774344,0.445,경기도,평택시,54090,1782,,,,,,,,,,
1098786,0.011023657,0.445,경기도,평택시,54090,1782,,,,,,,,,,
1098787,0.029676751,1.106,경기도,안성시,21233,1234,,,,,,,,,,
1098788,0.021454137,1.106,경기도,안성시,21233,1234,,,,,,,,,,
1098789,0.006106789,0.246,경기도,안성시,21233,1234,,,,,,,,,,
1098790,0.005353215,0.493,경기도,안성시,21233,1234,,,,,,,,,,
1098791,0.00527037,0.493,경기도,안성시,21233,1234,,,,,,,,,,
1099134,0.034194486,1.628,경기도,안성시,21233,1234,,,,,,,,,,
1099135,0.027286856,1.628,경기도,안성시,21233,1234,,,,,,,,,,
1099174,0.022636983,0.727,경기도,안성시,21233,1234,,,,,,,,,,
1099175,0.020914474,0.727,경기도,안성시,21233,1234,,,,,,,,,,
1099176,0.015002266,0.423,경기도,안성시,21233,1234,,,,,,,,,,
1099177,0.011157974,0.423,경기도,안성시,21233,1234,,,,,,,,,,
1099178,0.108672711,4.75,경기도,안성시,21233,1234,,,,,,,,,,
1099179,0.096134904,4.75,경기도,안성시,21233,1234,,,,,,,,,,
1099180,0.001036328,0.032,경기도,안성시,21233,1234,,,,,,,,,,
1099181,0.000865475,0.032,경기도,안성시,21233,1234,,,,,,,,,,
1099182,0.000248712,0.011,경기도,안성시,21233,1234,,,,,,,,,,
1099183,0.000229006,0.01,경기도,안성시,21233,1234,,,,,,,,,,
1099184,0.000918865,0.044,경기도,안성시,21233,1234,,,,,,,,,,
1099185,0.001069467,0.039,경기도,안성시,21233,1234,,,,,,,,,,
1099186,0.000398068,0.019,경기도,안성시,21233,1234,,,,,,,,,,
1099187,0.000351948,0.017,경기도,안성시,21233,1234,,,,,,,,,,
1099188,0.000161875,0.006,경기도,안성시,21233,1234,,,,,,,,,,
1099189,0.000246879,0.011,경기도,안성시,21233,1234,,,,,,,,,,
1099190,0.000112218,0.005,경기도,안성시,21233,1234,,,,,,,,,,
1099191,0.000112218,0.005,경기도,안성시,21233,1234,,,,,,,,,,
1099871,,0.957,경기도,김포시,76946,1086,,,,,,,,,,
1099872,0.041167173,0.957,경기도,김포시,76946,1086,,,,,,,,,,
1099873,0.008366767,0.327,경기도,김포시,76946,1086,,,,,,,,,,
1099874,0.007908429,0.327,경기도,김포시,76946,1086,,,,,,,,,,
1099875,0.006542989,0.273,경기도,김포시,76946,1086,,,,,,,,,,
1099876,0.057995381,2.58,경기도,김포시,76946,1086,,,,,,,,,,
1099877,0.011257757,0.464,경기도,김포시,76946,1086,,,,,,,,,,
1099878,0.011596278,0.464,경기도,김포시,76946,1086,,,,,,,,,,
1099879,0.01043461,0.697,경기도,김포시,76946,1086,,,,,,,,,,
1099880,0.011864478,0.697,경기도,김포시,76946,1086,,,,,,,,,,
1099881,0.022332623,0.779,경기도,김포시,76946,1086,,,,,,,,,,
1099882,0.020705742,0.779,경기도,김포시,76946,1086,,,,,,,,,,
1099883,0.016427538,1.121,경기도,김포시,76946,1086,,,,,,,,,,
1099884,0.022868174,1.121,경기도,김포시,76946,1086,,,,,,,,,,
1099885,0.002849013,0.19,경기도,김포시,76946,1086,,,,,,,,,,
1099886,0.004524059,0.19,경기도,김포시,76946,1086,,,,,,,,,,
1099887,0.038880336,0.946,경기도,김포시,76946,1086,,,,,,,,,,
1099888,0.027954145,0.946,경기도,김포시,76946,1086,,,,,,,,,,
1099889,0.022193849,0.54,경기도,김포시,76946,1086,,,,,,,,,,
1099890,0.017361263,0.54,경기도,김포시,76946,1086,,,,,,,,,,
1099891,0.008389174,0.399,경기도,김포시,76946,1086,,,,,,,,,,
1099892,0.015795458,0.399,경기도,김포시,76946,1086,,,,,,,,,,
1099893,,0.383,경기도,고양시,249694,2197,,,,,,,,,,
1099894,0.01041801,0.383,경기도,고양시,249694,2197,,,,,,,,,,
1099895,0.009601978,0.353,경기도,고양시,249694,2197,,,,,,,,,,
1099896,0.013172938,0.308,경기도,고양시,249694,2197,,,,,,,,,,
1099897,0.014827889,0.308,경기도,고양시,249694,2197,,,,,,,,,,
1099898,0.007047084,0.311,경기도,고양시,249694,2197,,,,,,,,,,
1099899,0.013245958,0.311,경기도,고양시,249694,2197,,,,,,,,,,
1099900,0.019923886,0.302,경기도,고양시,249694,2197,,,,,,,,,,
1099901,0.02116786,0.302,경기도,고양시,249694,2197,,,,,,,,,,
1099902,0.029203714,0.978,경기도,고양시,249694,2197,,,,,,,,,,
1099903,0.001532273,0.055,경기도,고양시,249694,2197,,,,,,,,,,
1099904,0.006714143,0.241,경기도,고양시,249694,2197,,,,,,,,,,
1099905,0.003702539,0.096,경기도,고양시,249694,2197,,,,,,,,,,
1099906,0.002124005,0.055,경기도,고양시,249694,2197,,,,,,,,,,
1099907,0.02256391,0.978,경기도,고양시,249694,2197,,,,,,,,,,
1099908,0.001114381,0.04,경기도,고양시,249694,2197,,,,,,,,,,
1099909,0.009294916,0.241,경기도,고양시,249694,2197,,,,,,,,,,
1099910,0.022903,0.582,경기도,고양시,249694,2197,,,,,,,,,,
1099911,0.014845434,0.582,경기도,고양시,249694,2197,,,,,,,,,,
1099912,0.086431845,2.208,경기도,고양시,249694,2197,,,,,,,,,,
1099913,0.065976924,2.208,경기도,고양시,249694,2197,,,,,,,,,,
1099914,0.020797841,0.465,경기도,파주시,71137,1944,,,,,,,,,,
1099915,0.007906632,0.465,경기도,파주시,71137,1944,,,,,,,,,,
1099916,0.01198102,0.645,경기도,파주시,71137,1944,,,,,,,,,,
1099917,0.04909235,2.542,경기도,파주시,71137,1944,,,,,,,,,,
1099918,0.017655079,0.528,경기도,고양시,249694,2197,,,,,,,,,,
1099919,0.0293256,0.525,경기도,고양시,249694,2197,,,,,,,,,,
1099920,0.005635422,0.266,경기도,고양시,249694,2197,,,,,,,,,,
1099921,0.005595208,0.266,경기도,고양시,249694,2197,,,,,,,,,,
1099922,0.007036161,0.316,경기도,고양시,249694,2197,,,,,,,,,,
1099923,0.010201512,0.316,경기도,고양시,249694,2197,,,,,,,,,,
1099924,0.005970043,0.182,경기도,고양시,249694,2197,,,,,,,,,,
1099925,0.004408379,0.182,경기도,고양시,249694,2197,,,,,,,,,,
1099926,0.008804472,0.275,경기도,고양시,249694,2197,,,,,,,,,,
1099927,0.008655756,0.275,경기도,고양시,249694,2197,,,,,,,,,,
1099928,0.006194702,0.318,경기도,고양시,249694,2197,,,,,,,,,,
1099929,0.010009201,0.318,경기도,고양시,249694,2197,,,,,,,,,,
1099930,0.011640661,0.295,경기도,양주시,43973,1518,,,,,,,,,,
1099931,0.007162722,0.295,경기도,양주시,43973,1518,,,,,,,,,,
1099932,0.000527817,0.021,경기도,양주시,43973,1518,,,,,,,,,,
1099933,0.000363759,0.021,경기도,양주시,43973,1518,,,,,,,,,,
1099934,0.000774188,0.044,경기도,양주시,43973,1518,,,,,,,,,,
1099935,0.000986639,0.044,경기도,양주시,43973,1518,,,,,,,,,,
1099936,0.005295193,0.271,경기도,양주시,43973,1518,,,,,,,,,,
1099937,0.026954886,0.771,경기도,파주시,71137,1944,,,,,,,,,,
1099938,0.029512246,0.771,경기도,파주시,71137,1944,,,,,,,,,,
1099939,0.016842217,0.496,경기도,파주시,71137,1944,,,,,,,,,,
1099940,0.018044179,0.496,경기도,파주시,71137,1944,,,,,,,,,,
1099941,0.022628112,1.387,경기도,파주시,71137,1944,,,,,,,,,,
1099942,0.005347243,0.383,경기도,파주시,71137,1944,,,,,,,,,,
1099943,0.00690388,0.395,경기도,파주시,71137,1944,,,,,,,,,,
1099944,0.015238098,1.043,경기도,파주시,71137,1944,,,,,,,,,,
1099945,0.082542373,3.682,경기도,파주시,71137,1944,,,,,,,,,,
1099946,0.085161134,3.682,경기도,파주시,71137,1944,,,,,,,,,,
1099947,0.0038752,0.127,경기도,파주시,71137,1944,,,,,,,,,,
1099948,0.003311033,0.127,경기도,파주시,71137,1944,,,,,,,,,,
1099949,0.118704979,3.504,경기도,파주시,71137,1944,,,,,,,,,,
1099950,0.110503661,3.504,경기도,파주시,71137,1944,,,,,,,,,,
1099951,0.016604667,0.63,경기도,파주시,71137,1944,,,,,,,,,,
1099952,0.017107096,0.63,경기도,파주시,71137,1944,,,,,,,,,,
1099953,0.022832378,0.724,경기도,파주시,71137,1944,,,,,,,,,,
1099954,0.024526942,0.724,경기도,파주시,71137,1944,,,,,,,,,,
1099955,0.00897964,0.391,경기도,파주시,71137,1944,,,,,,,,,,
1099956,0.000734907,0.032,경기도,파주시,71137,1944,,,,,,,,,,
1099957,0.012630286,0.645,경기도,파주시,71137,1944,,,,,,,,,,
1099958,0.000706944,0.032,경기도,파주시,71137,1944,,,,,,,,,,
1099959,0.054437034,2.542,경기도,파주시,71137,1944,,,,,,,,,,
1099960,0.008382528,0.365,경기도,파주시,71137,1944,,,,,,,,,,
1099961,,0.743,경기도,파주시,71137,1944,,,,,,,,,,
1099962,,0.743,경기도,파주시,71137,1944,,,,,,,,,,
1099963,0.008566255,0.373,경기도,파주시,71137,1944,,,,,,,,,,
1099964,0.008267699,0.36,경기도,파주시,71137,1944,,,,,,,,,,
1099965,0.011125701,0.922,경기도,파주시,71137,1944,,,,,,,,,,
1099966,0.013125708,0.883,경기도,파주시,71137,1944,,,,,,,,,,
1099967,0.017174991,0.384,경기도,파주시,71137,1944,,,,,,,,,,
1099968,0.006631369,0.39,경기도,파주시,71137,1944,,,,,,,,,,
1099969,0.001654882,0.037,경기도,파주시,71137,1944,,,,,,,,,,
1099970,0.00062913,0.037,경기도,파주시,71137,1944,,,,,,,,,,
1099971,0.006682379,0.393,경기도,파주시,71137,1944,,,,,,,,,,
1099972,0.017130265,0.383,경기도,파주시,71137,1944,,,,,,,,,,
1099973,0.010655091,0.883,경기도,파주시,71137,1944,,,,,,,,,,
1099974,0.011475704,0.772,경기도,파주시,71137,1944,,,,,,,,,,
1099975,0.009315663,0.772,경기도,파주시,71137,1944,,,,,,,,,,
1099976,0.013705439,0.922,경기도,파주시,71137,1944,,,,,,,,,,
