TPath,TPCnt,TLinkCnt,TPCnt_group,start,end,LinkID_x,시도명_x,시군구명_x,읍면동명_x,LinkID_y,시도명_y,시군구명_y,읍면동명_y,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,총시간,총거리,평균시간,등급,LinkID,유출인구,정류장수,버스,승용차,전체
1.0878E+209,15,30,10_50,1087798,1017754,1087798,경기도,광명시,철산3동,1017754,서울특별시,동작구,신대방2동,1087798,1087800,1014806,1014803,1014570,1014718,1018025,1018023,1017723,1070695,1017724,1017727,1017728,1017911,1017741,1098354,1101095,1017667,1017664,1017668,1017680,1017979,1018109,1070761,1018228,1098355,1098360,1018230,1017681,1017754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.283300809,7.506,26.49480609,1,1087798,109992,443,335.5,30339,35548.5
"1089015,1098754,1100973,1070110,0,1015300,0,1096047",21,8,10_50,1089015,1096047,1089015,경기도,부천시소사구,역곡3동,1096047,서울특별시,구로구,수궁동,1089015,1098754,1100973,1070110,0,1015300,0,1096047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.234230223,6.204,26.48676128,1,1089015,226983,1162,34,3707,4337
1.10097E+62,10,9,0_10,1100973,1100580,1100973,경기도,부천시원미구,역곡1동,1100580,서울특별시,구로구,개봉2동,1100973,1070110,1070112,1097866,1070106,1070098,1014482,1100585,1100580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.133718661,3.541,26.48097112,1,1100973,226983,1162,106,10554,12607
1.09632E+97,36,14,10_50,1096317,1070682,1096317,경기도,광명시,소하1동,1070682,서울특별시,금천구,가산동,1096317,1087747,1018032,1018033,1018036,1018035,1067474,1018008,1018048,1018086,1017957,1017820,1070727,1070682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.194040551,5.138,26.47900129,1,1096317,109992,443,158,16081.5,19675
1.09632E+55,13,8,10_50,1096317,1018008,1096317,경기도,광명시,소하1동,1018008,서울특별시,금천구,가산동,1096317,1087747,1018032,1018033,1018036,1018035,1067474,1018008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.146573193,3.881,26.47823876,1,1096317,109992,443,103.5,10856.5,13189.5
"1098756,1096045,1015342,1015144,0,1070085,1070084,1070078,1070052,1070071,1070070,0,1070905,1018889,1019261,1018978,1070878,1070884,1018974,1018966,1070784,1018963,1017652,1017649,1070587,1070589,1017930,1017945,1017943,1017942",14,30,10_50,1098756,1017942,1098756,경기도,부천시오정구,고강본동,1017942,서울특별시,영등포구,신길6동,1098756,1096045,1015342,1015144,0,1070085,1070084,1070078,1070052,1070071,1070070,0,1070905,1018889,1019261,1018978,1070878,1070884,1018974,1018966,1070784,1018963,1017652,1017649,1070587,1070589,1017930,1017945,1017943,1017942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.572058252,15.142,26.46933236,1,1098756,226983,1162,270,26581,30680.5
1.07011E+34,32,5,10_50,1070108,1014479,1070108,경기도,부천시원미구,소사동,1014479,서울특별시,구로구,오류2동,1070108,1101344,1100975,1088998,1014479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.145981924,3.864,26.46903051,1,1070108,226983,1162,36,3318.5,3844
"1087697,1017147,1017151,1087674,1017180,1087661,1017870,1017877,1017878,1017886,1096267,1091056,1017841,1017835,1070668,1017774,1070629,1090907,1017766,1017757,1017758,1017697,1017694,1017686,1017687,1017691,1017699,1017703,1017747,1070754,1017742,1017745,1070557,1018983,1070568,1070569",14,36,10_50,1087697,1070569,1087697,경기도,안양시만안구,안양1동,1070569,서울특별시,영등포구,도림동,1087697,1017147,1017151,1087674,1017180,1087661,1017870,1017877,1017878,1017886,1096267,1091056,1017841,1017835,1070668,1017774,1070629,1090907,1017766,1017757,1017758,1017697,1017694,1017686,1017687,1017691,1017699,1017703,1017747,1070754,1017742,1017745,1070557,1018983,1070568,1070569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.55720477,14.743,26.45885461,1,1087697,74810.20901,368,812.5,58098,68437
1.0891E+202,15,29,10_50,1089084,1017820,1089084,경기도,부천시원미구,중동,1017820,서울특별시,금천구,가산동,1089084,1014387,1091067,1089094,1014440,1014723,1014437,1014431,1014578,1014579,1089004,1088998,1014701,1014763,1014760,1070107,1097187,1098100,1014507,1087805,1096120,1014721,1087785,1017823,1017992,1017950,1017819,1017816,1017820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.440230049,11.646,26.45435046,1,1089084,226983,1162,357.5,32604.5,38639
1.08785E+76,30,11,10_50,1087845,1090711,1087845,경기도,과천시,중앙동,1090711,서울특별시,서초구,양재1동,1087845,1017896,1017893,1017903,1038528,1087877,1038593,1038591,1068261,1038491,1090711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.207082333,5.473,26.42910151,1,1087845,24527,113,190.5,11106,12259
1.0963E+153,12,22,10_50,1096263,1017774,1096263,경기도,안양시동안구,비산1동,1017774,서울특별시,금천구,독산4동,1096263,1017158,1017157,1017153,1017391,1017576,1017504,1017162,1100689,1100691,1017389,1017884,1017875,1017872,1017878,1017886,1096267,1091056,1017841,1017835,1070668,1017774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.321442027,8.495,26.42778257,1,1096263,97639.64995,346,777.5,45193.5,55473
1.089E+125,48,18,10_50,1089004,1017714,1089004,경기도,부천시소사구,괴안동,1017714,서울특별시,구로구,구로1동,1089004,1088998,1014479,1097186,1097866,1070106,1070098,1014482,1100585,1100580,1014770,1014489,1014486,1017915,1017916,1017720,1017718,1017714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.274480355,7.253,26.42447763,1,1089004,226983,1162,276.5,28403,33871.5
1.089E+202,19,29,10_50,1089004,1070740,1089004,경기도,부천시소사구,괴안동,1070740,서울특별시,금천구,가산동,1089004,1088998,1014479,1097186,1097866,1070106,1070098,1014482,1100585,1100580,1014770,1014489,1014486,1017915,1017916,1017720,1017718,1017714,1017712,1017708,1017709,1070675,1018199,1018200,1017710,1070674,1090917,1090920,1070740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.340888696,9.001,26.40451299,1,1089004,226983,1162,444.5,46499,55396
"1087840,1067472,1087845,1017896,1017892,1017990,1017925,1018245,1017907,1018185,1018198,1017910,1018232,1018187,1018071,1096154,1096155,1018070,1018128,1018127,1018071,1096154,1017986,1018056,1017793,1070510,1017786,1017976,1017973,1070514,1018113,1017968,1090926,1017967",24,34,10_50,1087840,1017967,1087840,경기도,과천시,별양동,1017967,서울특별시,관악구,보라매동,1087840,1067472,1087845,1017896,1017892,1017990,1017925,1018245,1017907,1018185,1018198,1017910,1018232,1018187,1018071,1096154,1096155,1018070,1018128,1018127,1018071,1096154,1017986,1018056,1017793,1070510,1017786,1017976,1017973,1070514,1018113,1017968,1090926,1017967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.691290871,18.243,26.38975975,1,1087840,24527,113,1339,50590.5,57429
1.0963E+125,11,18,10_50,1096317,1017747,1096317,경기도,광명시,소하1동,1017747,서울특별시,영등포구,대림1동,1096317,1096319,1017835,1070668,1017774,1070629,1090907,1017766,1017757,1017758,1017697,1017694,1017686,1017687,1017691,1017699,1017703,1017747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.256551479,6.77,26.38846607,1,1096317,109992,443,434.5,32929.5,38279
1.0877E+125,11,18,10_50,1087697,1090907,1087697,경기도,안양시만안구,안양1동,1090907,서울특별시,금천구,독산3동,1087697,1017147,1017151,1087674,1017180,1087661,1017870,1017877,1017878,1017886,1096267,1091056,1017841,1017835,1070668,1017774,1070629,1090907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.355765061,9.385,26.37976864,1,1087697,74810.20901,368,446,29524,35547
"1091223,1041041,1100407,1101308,1041046,0,1041044,1041120,1041117,1041123,1070404,1038262,1070380,1038263",17,14,10_50,1091223,1038263,1091223,경기도,성남시수정구,신흥2동,1038263,서울특별시,송파구,문정2동,1091223,1041041,1100407,1101308,1041046,0,1041044,1041120,1041117,1041123,1070404,1038262,1070380,1038263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.263580646,6.952,26.37522939,1,1091223,56841.76891,1094,372,22677,27856
"1089083,1091067,1089094,1014440,1014723,1014437,1014431,1014578,1014579,1089004,1088998,1014479,1097186,1097866,1070106,1070098,1014446,1014442,1014460,1014459,1014457,1014463,1014467,1100588,1100591,1014452,1014469,1070095,0,1096104,1014485,0,1096106,1014502,1014504",10,35,0_10,1089083,1014504,1089083,경기도,부천시소사구,송내2동,1014504,서울특별시,구로구,구로2동,1089083,1091067,1089094,1014440,1014723,1014437,1014431,1014578,1014579,1089004,1088998,1014479,1097186,1097866,1070106,1070098,1014446,1014442,1014460,1014459,1014457,1014463,1014467,1100588,1100591,1014452,1014469,1070095,0,1096104,1014485,0,1096106,1014502,1014504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.47260306,12.465,26.37519952,1,1089083,226983,1162,484.5,45619,54778.5
"1087797,1087800,1014806,1014803,1014570,1014718,1018025,0,1018024,1018195,1018235,1017648,1014581,1096112,1014567,1014757,1096113,1017643,1097205,1097880,1019811,1019813,1018985,1018765,1019285,1018753,1018750,1018816,1019703,1018784,1018785,1018715,1019790,1019792,1019795,1019781,1019756,1018586,1070001,1018587,1018589,1096630,1019288,1019293,1019294,1096624",10,46,0_10,1087797,1096624,1087797,경기도,광명시,철산1동,1096624,서울특별시,서대문구,충현동,1087797,1087800,1014806,1014803,1014570,1014718,1018025,0,1018024,1018195,1018235,1017648,1014581,1096112,1014567,1014757,1096113,1017643,1097205,1097880,1019811,1019813,1018985,1018765,1019285,1018753,1018750,1018816,1019703,1018784,1018785,1018715,1019790,1019792,1019795,1019781,1019756,1018586,1070001,1018587,1018589,1096630,1019288,1019293,1019294,1096624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.540924257,14.265,26.3715295,1,1087797,109992,443,863.5,74651.5,85696
1.1013E+216,17,31,10_50,1101344,1017775,1101344,경기도,부천시원미구,소사동,1017775,서울특별시,금천구,독산3동,1101344,1100973,1070110,1070112,1097866,1070106,1070098,1014482,1100585,1100580,1014770,1014489,1014486,1017915,1017916,1017720,1017718,1017714,1017712,1017708,1017709,1070675,1018199,1017828,1017825,1096117,1017772,1017769,1017764,1017760,1017775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.353147374,9.312,26.36859477,1,1101344,226983,1162,653.5,53663,63317.5
"1087782,1087791,1018158,1014693,1087795,1014694,1014700,0,1014718,1018025,1018023,1017723,1070695,1017724,1017727,1017728,1017911,1017741,1098354,1101095",15,20,10_50,1087782,1101095,1087782,경기도,광명시,하안2동,1101095,서울특별시,구로구,구로2동,1087782,1087791,1018158,1014693,1087795,1014694,1014700,0,1014718,1018025,1018023,1017723,1070695,1017724,1017727,1017728,1017911,1017741,1098354,1101095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.162652186,4.285,26.34455832,1,1087782,109992,443,206.5,22760,26946
1.08786E+83,36,12,10_50,1087858,1090711,1087858,경기도,과천시,중앙동,1090711,서울특별시,서초구,양재1동,1087858,1087845,1017896,1017893,1017903,1038528,1087877,1038593,1038591,1068261,1038491,1090711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.246869528,6.502,26.33779897,1,1087858,24527,113,192.5,11490.5,12721
1.1013E+223,24,32,10_50,1101344,1070616,1101344,경기도,부천시원미구,소사동,1070616,서울특별시,금천구,독산3동,1101344,1100973,1070110,1070112,1097866,1070106,1070098,1014482,1100585,1100580,1014770,1014489,1014486,1017915,1017916,1017720,1017718,1017714,1017712,1017708,1017709,1070675,1018199,1017828,1017825,1096117,1017772,1017769,1017764,1017760,1017775,1070616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.369010708,9.718,26.33527914,1,1101344,226983,1162,660.5,54265.5,64019
1.09441E+41,132,6,100_200,1094414,1096651,1094414,경기도,고양시덕양구,창릉동,1096651,서울특별시,은평구,녹번동,1094414,1019873,1019870,1019859,1070166,1096651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21024329,5.535,26.32664281,1,1094414,106270.0408,1032,174.5,7244.5,8663.5
"1100637,1096158,1038330,1100641,1100643,1100646,1038322,0,1038318",20,9,10_50,1100637,1038318,1100637,경기도,과천시,과천동,1038318,서울특별시,서초구,양재2동,1100637,1096158,1038330,1100641,1100643,1100646,1038322,0,1038318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.064960896,1.71,26.32352854,1,1100637,24527,113,584,25412,29669.5
"1096263,1017158,1017157,1017153,1100687,1100691,1017389,1017884,1017875,1017872,1017878,1017886,1096267,1091056,1017841,1017835,1070668,1017774,1070629,1090907,1017766,1017757,1017758,1017697,1017694,1017686,1017687,1017691,1017699,1017703,1017749,1017941,1017751,1017931,1070588,1070529,1096123,1019823",12,38,10_50,1096263,1019823,1096263,경기도,안양시동안구,비산1동,1019823,서울특별시,영등포구,신길7동,1096263,1017158,1017157,1017153,1100687,1100691,1017389,1017884,1017875,1017872,1017878,1017886,1096267,1091056,1017841,1017835,1070668,1017774,1070629,1090907,1017766,1017757,1017758,1017697,1017694,1017686,1017687,1017691,1017699,1017703,1017749,1017941,1017751,1017931,1070588,1070529,1096123,1019823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.538655843,14.17,26.30622165,1,1096263,97639.64995,346,1206.5,78207,93228.5
"1088998,1014479,1097186,1097866,1070106,1070098,1014482,1100585,1100580,1014770,1014489,1014486,1017915,1017916,1017720,1017718,1017714,1017712,1017708,1017709,1070675,1018199,1017828,1017825,1096117,1017772,1017769,1017764,1017762,1017757,1017758,1017697,1017694,1090922",18,34,10_50,1088998,1090922,1088998,경기도,부천시소사구,역곡3동,1090922,서울특별시,구로구,구로3동,1088998,1014479,1097186,1097866,1070106,1070098,1014482,1100585,1100580,1014770,1014489,1014486,1017915,1017916,1017720,1017718,1017714,1017712,1017708,1017709,1070675,1018199,1017828,1017825,1096117,1017772,1017769,1017764,1017762,1017757,1017758,1017697,1017694,1090922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.360087314,9.471,26.30195409,1,1088998,226983,1162,724.5,62005,73085.5
"1096272,1096270,0,1096317,1096319,1017835,1070668,1017774,1070629,1090907,1017766,1017757,1017758,1017697,1017694,1090922",11,16,10_50,1096272,1090922,1096272,경기도,광명시,소하2동,1090922,서울특별시,구로구,구로3동,1096272,1096270,0,1096317,1096319,1017835,1070668,1017774,1070629,1090907,1017766,1017757,1017758,1017697,1017694,1090922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.320813059,8.437,26.29880475,1,1096272,109992,443,302.5,23570.5,27645.5
1.0877E+118,56,17,50_100,1087697,1070628,1087697,경기도,안양시만안구,안양1동,1070628,서울특별시,금천구,독산1동,1087697,1017147,1017151,1087674,1017180,1087661,1017870,1017877,1017878,1017886,1096267,1091056,1017841,1017835,1070668,1017774,1070628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.359123808,9.444,26.29733755,1,1087697,74810.20901,368,395.5,25820,31185
"1101308,1041046,0,1041044,1041120,1041117,1041123,1070404,1038262,1070380,1038263,1038306,1038250,1038251,1038482,1039150,1039149",11,17,10_50,1101308,1039149,1101308,경기도,성남시수정구,복정동,1039149,서울특별시,송파구,석촌동,1101308,1041046,0,1041044,1041120,1041117,1041123,1070404,1038262,1070380,1038263,1038306,1038250,1038251,1038482,1039150,1039149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.225042384,5.914,26.27949409,1,1101308,56841.76891,1094,491,29607,35505.5
"1087798,1087800,1014806,1014803,1014570,1014807,1014695,1014587,1087804,1014583,1096108,1014504,1014712,1014709,1014715,1096113,1017643,1097205,0,1070796,1070798",13,21,10_50,1087798,1070798,1087798,경기도,광명시,철산3동,1070798,서울특별시,구로구,구로5동,1087798,1087800,1014806,1014803,1014570,1014807,1014695,1014587,1087804,1014583,1096108,1014504,1014712,1014709,1014715,1096113,1017643,1097205,0,1070796,1070798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21475532,5.641,26.26710249,1,1087798,109992,443,174.5,19292.5,22775.5
"1087858,1087845,1017896,1017892,1017990,1017925,1018245,1017907,1018185,1018198,1017910,1018232,1018187,1018071,1096154,1096155,1018070,1018128,1018127,1018071,1096154,1017986,1018057,0,1097748",67,25,50_100,1087858,1097748,1087858,경기도,과천시,중앙동,1097748,서울특별시,서초구,방배3동,1087858,1087845,1017896,1017892,1017990,1017925,1018245,1017907,1018185,1018198,1017910,1018232,1018187,1018071,1096154,1096155,1018070,1018128,1018127,1018071,1096154,1017986,1018057,0,1097748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.530128248,13.92,26.25779715,1,1087858,24527,113,1033,35699,40760.5
"1087701,1087678,1087682,1087660,1087671,1087668,1096265,1087661,1017870,1017877,1017878,1017886,1096267,1091056,1017841,1017835,1070668,1017774,1070629,1090907,1017766,1017757,1017758,1017697,1017694,1017686,1017687,1017691,1017699,1017703,1017749,1017941,1017751,1017931,1070588,1070529,1096123",19,37,10_50,1087701,1096123,1087701,경기도,안양시만안구,안양1동,1096123,서울특별시,영등포구,신길7동,1087701,1087678,1087682,1087660,1087671,1087668,1096265,1087661,1017870,1017877,1017878,1017886,1096267,1091056,1017841,1017835,1070668,1017774,1070629,1090907,1017766,1017757,1017758,1017697,1017694,1017686,1017687,1017691,1017699,1017703,1017749,1017941,1017751,1017931,1070588,1070529,1096123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.532622089,13.975,26.23811571,1,1087701,74810.20901,368,829,59963,70165
1.09441E+55,13,8,10_50,1094412,1097318,1094412,경기도,고양시덕양구,창릉동,1097318,서울특별시,은평구,응암3동,1094412,1094414,1019873,1096650,1070173,1070185,1018279,1097318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.315367845,8.274,26.23602923,1,1094412,106270.0408,1032,130.5,5489.5,6679.5
1.0963E+153,10,22,0_10,1096270,1017931,1096270,경기도,광명시,소하2동,1017931,서울특별시,영등포구,신길6동,1096270,1091056,1017841,1017835,1070668,1017774,1070629,1090907,1017766,1017757,1017758,1017697,1017694,1017686,1017687,1017691,1017699,1017703,1017749,1017941,1017751,1017931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.333796481,8.757,26.23454859,1,1096270,109992,443,537.5,40006,46428
1.0963E+209,13,30,10_50,1096263,1090922,1096263,경기도,안양시동안구,비산1동,1090922,서울특별시,구로구,구로3동,1096263,1017158,1017157,1017153,1017391,1017576,1017504,1017162,1100689,1100691,1017389,1017884,1017875,1017872,1017878,1017886,1096267,1091056,1017841,1017835,1070668,1017774,1070629,1090907,1017766,1017757,1017758,1017697,1017694,1090922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.40262445,10.559,26.22543166,1,1096263,97639.64995,346,986.5,60891.5,73811.5
"1089021,0,1089004,1088998,1014479,1097186,1097866,1070106,1070098,1014446,1014442,1014461,1014472,1014475,1096106,1014502,1014504,1014712,1014709,1014715,1096113,1096114,0,1014738,1014563,1014496,1018958,1018960,1097204,1097338,1097818,0,1097340",13,33,10_50,1089021,1097340,1089021,경기도,부천시소사구,괴안동,1097340,서울특별시,구로구,신도림동,1089021,0,1089004,1088998,1014479,1097186,1097866,1070106,1070098,1014446,1014442,1014461,1014472,1014475,1096106,1014502,1014504,1014712,1014709,1014715,1096113,1096114,0,1014738,1014563,1014496,1018958,1018960,1097204,1097338,1097818,0,1097340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.434566879,11.394,26.2192094,1,1089021,226983,1162,364.5,35379.5,42086.5
