ID,1층,금액차이,Number of Records,X,Y,거래금액(만원),건축년도,계약년월,계약일,구 (국민은행시세정보!),구,단지명,도로명,동 (국민은행시세정보!),동,번지,변동액,본번,부번,국민은행시세,아파트,일반거래가,입력주소,전용면적 (국민은행시세정보!),전용면적,주택형,중간층,층,평형,하한가
113,15600,0,1,323466,550207,42000,1998-01-01,201804,1~10,강동구,강동구,중앙하이츠,올림픽로98가길,암사동,암사동,493-14,0,493,14,42000,중앙하이츠,40000, 강동구 암사동 중앙하이츠,104,104,138.84,16000,11,42,39000
114,15200,3900,1,323426,550980,37100,2003-01-01,201804,1~10,강동구,강동구,효정하나플러스,구천면로47길,암사동,암사동,672,0,672,0,41000,효정하나플러스,40000, 강동구 암사동 효정하나플러스,84,84,102.47,16000,1,31,38000
115,5800,-650,1,323732,548693,16900,2004-01-01,201804,1~10,강동구,강동구,강동역두산위브센티움,성안로,천호동,천호동,155-5,0,155,5,16250,강동역두산위브센티움,15500, 강동구 천호동 강동역두산위브센티움,26,26,33.05,6200,7,10,14500
116,9000,-500,1,324400,549526,25000,1987-01-01,201804,11~20,강동구,강동구,금호,양재대로,천호동,천호동,44,0,44,0,24500,금호,23500, 강동구 천호동 금호,28,28,42.97,9400,4,13,22500
117,14600,-500,1,323698,549488,41500,2000-01-01,201804,1~10,강동구,강동구,동아하이빌,구천면로,천호동,천호동,217-132,0,217,132,41000,동아하이빌,39500, 강동구 천호동 동아하이빌,60,60,85.95,15800,14,26,36500
118,14800,-500,1,323698,549488,41500,2000-01-01,201804,1~10,강동구,강동구,동아하이빌,구천면로,천호동,천호동,217-132,0,217,132,41000,동아하이빌,39500, 강동구 천호동 동아하이빌,60,60,76.03,15800,14,23,37000
119,6100,-300,1,323045,548938,16800,2004-01-01,201804,1~10,강동구,강동구,두산위브센티움,올림픽로70길,천호동,천호동,414,0,414,0,16500,두산위브센티움,16000, 강동구 천호동 두산위브센티움,31,31,56.19,6400,7,17,15250
120,17000,-3000,1,323744,548751,48000,1997-01-01,201804,11~20,강동구,강동구,삼성,성안로25길,천호동,천호동,528,0,528,0,45000,삼성,44000, 강동구 천호동 삼성,60,60,84.69,17600,13,26,42500
121,15800,-4000,1,323747,549612,46000,1991-01-01,201804,11~20,강동구,강동구,한신,구천면로42길,천호동,천호동,237,0,237,0,42000,한신,40750, 강동구 천호동 한신,82,82,109.09,16300,8,33,39500
122,17000,-3500,1,323631,548548,49000,1990-01-01,201804,1~10,강동구,강동구,현대,진황도로,천호동,천호동,168-6,0,168,6,45500,현대,44500, 강동구 천호동 현대,69,69,95.86,17800,7,29,42500
123,17600,-3000,1,323631,548548,50000,1990-01-01,201804,11~20,강동구,강동구,현대,진황도로,천호동,천호동,168-6,0,168,6,47000,현대,46000, 강동구 천호동 현대,72,72,102.47,18400,7,31,44000
124,12400,1000,1,323631,548548,33000,1990-01-01,201804,11~20,강동구,강동구,현대,진황도로,천호동,천호동,168-6,0,168,6,34000,현대,32750, 강동구 천호동 현대,44,44,62.81,13100,1,19,31000
125,22300,750,1,314029,558098,58000,2017-01-01,201804,1~10,강북구,강북구,꿈의숲롯데캐슬,오현로,미아동,미아동,4,0,4,0,58750,꿈의숲롯데캐슬,57750, 강북구 미아동 꿈의숲롯데캐슬,85,85,116.85,23100,3,35,55750
126,21400,750,1,314029,558098,58000,2017-01-01,201804,1~10,강북구,강북구,꿈의숲롯데캐슬,오현로,미아동,미아동,4,0,4,0,58750,꿈의숲롯데캐슬,56750, 강북구 미아동 꿈의숲롯데캐슬,85,85,107.61,22700,3,33,53500
127,21500,1250,1,314029,558098,58000,2017-01-01,201804,1~10,강북구,강북구,꿈의숲롯데캐슬,오현로,미아동,미아동,4,0,4,0,59250,꿈의숲롯데캐슬,57250, 강북구 미아동 꿈의숲롯데캐슬,85,85,107.49,22900,3,33,53750
128,21500,1250,1,314029,558098,58000,2017-01-01,201804,1~10,강북구,강북구,꿈의숲롯데캐슬,오현로,미아동,미아동,4,0,4,0,59250,꿈의숲롯데캐슬,57250, 강북구 미아동 꿈의숲롯데캐슬,85,85,106.33,22900,3,32,53750
129,17000,-3750,1,314029,558098,50000,2017-01-01,201804,11~20,강북구,강북구,꿈의숲롯데캐슬,오현로,미아동,미아동,4,0,4,0,46250,꿈의숲롯데캐슬,45000, 강북구 미아동 꿈의숲롯데캐슬,60,60,85.07,18000,9,26,42500
130,17200,-2500,1,314029,558098,50000,2017-01-01,201804,11~20,강북구,강북구,꿈의숲롯데캐슬,오현로,미아동,미아동,4,0,4,0,47500,꿈의숲롯데캐슬,45750, 강북구 미아동 꿈의숲롯데캐슬,60,60,83.42,18300,9,25,43000
131,17200,-3000,1,314029,558098,50000,2017-01-01,201804,11~20,강북구,강북구,꿈의숲롯데캐슬,오현로,미아동,미아동,4,0,4,0,47000,꿈의숲롯데캐슬,45500, 강북구 미아동 꿈의숲롯데캐슬,60,60,83.59,18200,9,25,43000
132,16700,-2450,1,313442,557891,46700,2011-01-01,201804,1~10,강북구,강북구,두산위브트레지움,삼양로27길,미아동,미아동,811,0,811,0,44250,두산위브트레지움,43250, 강북구 미아동 두산위브트레지움,60,60,86.89,17300,20,26,41750
133,17000,-2200,1,313442,557891,46700,2011-01-01,201804,1~10,강북구,강북구,두산위브트레지움,삼양로27길,미아동,미아동,811,0,811,0,44500,두산위브트레지움,43500, 강북구 미아동 두산위브트레지움,60,60,84.94,17400,20,26,42500
134,19100,2450,1,313442,557891,49800,2011-01-01,201804,11~20,강북구,강북구,두산위브트레지움,삼양로27길,미아동,미아동,811,0,811,0,52250,두산위브트레지움,50750, 강북구 미아동 두산위브트레지움,85,85,111.42,20300,7,34,47750
135,19100,750,1,313442,557891,51500,2011-01-01,201804,21~30,강북구,강북구,두산위브트레지움,삼양로27길,미아동,미아동,811,0,811,0,52250,두산위브트레지움,50750, 강북구 미아동 두산위브트레지움,85,85,111.42,20300,8,34,47750
136,19100,2750,1,313442,557891,49500,2011-01-01,201804,21~30,강북구,강북구,두산위브트레지움,삼양로27길,미아동,미아동,811,0,811,0,52250,두산위브트레지움,50750, 강북구 미아동 두산위브트레지움,85,85,111.42,20300,4,34,47750
137,23300,-250,1,313442,557891,61500,2011-01-01,201804,21~30,강북구,강북구,두산위브트레지움,삼양로27길,미아동,미아동,811,0,811,0,61250,두산위브트레지움,59250, 강북구 미아동 두산위브트레지움,115,115,145.94,23700,5,44,58250
138,19100,1750,1,313442,557891,50500,2011-01-01,201804,21~30,강북구,강북구,두산위브트레지움,삼양로27길,미아동,미아동,811,0,811,0,52250,두산위브트레지움,50750, 강북구 미아동 두산위브트레지움,85,85,111.42,20300,18,34,47750
139,18300,0,1,315146,557304,50000,2002-01-01,201804,11~20,강북구,강북구,미아한일유앤아이,월계로21가길,미아동,미아동,1355,0,1355,0,50000,미아한일유앤아이,47750, 강북구 미아동 미아한일유앤아이,117,117,148.76,19100,2,45,45750
140,15600,400,1,312724,557910,41600,2004-01-01,201804,1~10,강북구,강북구,벽산라이브파크,솔샘로,미아동,미아동,1354,0,1354,0,42000,벽산라이브파크,40500, 강북구 미아동 벽산라이브파크,85,85,105.78,16200,15,32,39000
141,15600,500,1,312724,557910,41500,2004-01-01,201804,1~10,강북구,강북구,벽산라이브파크,솔샘로,미아동,미아동,1354,0,1354,0,42000,벽산라이브파크,40500, 강북구 미아동 벽산라이브파크,85,85,105.78,16200,3,32,39000
142,15600,-500,1,312724,557910,42500,2004-01-01,201804,11~20,강북구,강북구,벽산라이브파크,솔샘로,미아동,미아동,1354,0,1354,0,42000,벽산라이브파크,40500, 강북구 미아동 벽산라이브파크,85,85,105.78,16200,16,32,39000
143,15600,2700,1,312724,557910,39300,2004-01-01,201804,11~20,강북구,강북구,벽산라이브파크,솔샘로,미아동,미아동,1354,0,1354,0,42000,벽산라이브파크,40500, 강북구 미아동 벽산라이브파크,85,85,105.78,16200,10,32,39000
144,16600,3750,1,312724,557910,44000,2004-01-01,201804,21~30,강북구,강북구,벽산라이브파크,솔샘로,미아동,미아동,1354,0,1354,0,47750,벽산라이브파크,44750, 강북구 미아동 벽산라이브파크,115,115,138.84,17900,6,42,41500
145,13000,4000,1,312724,557910,31500,2004-01-01,201804,21~30,강북구,강북구,벽산라이브파크,솔샘로,미아동,미아동,1354,0,1354,0,35500,벽산라이브파크,34000, 강북구 미아동 벽산라이브파크,60,60,79.33,13600,10,24,32500
146,12400,2500,1,312724,557910,31500,2004-01-01,201804,21~30,강북구,강북구,벽산라이브파크,솔샘로,미아동,미아동,1354,0,1354,0,34000,벽산라이브파크,32500, 강북구 미아동 벽산라이브파크,60,60,76.03,13000,10,23,31000
147,16500,1350,1,313568,557613,42400,2003-01-01,201804,1~10,강북구,강북구,삼각산아이원,삼양로19길,미아동,미아동,1357,0,1357,0,43750,삼각산아이원,42500, 강북구 미아동 삼각산아이원,85,85,102.47,17000,3,31,41250
148,16500,-650,1,313568,557613,44400,2003-01-01,201804,1~10,강북구,강북구,삼각산아이원,삼양로19길,미아동,미아동,1357,0,1357,0,43750,삼각산아이원,42500, 강북구 미아동 삼각산아이원,85,85,102.47,17000,21,31,41250
149,16500,1850,1,313568,557613,41900,2003-01-01,201804,1~10,강북구,강북구,삼각산아이원,삼양로19길,미아동,미아동,1357,0,1357,0,43750,삼각산아이원,42500, 강북구 미아동 삼각산아이원,85,85,102.47,17000,2,31,41250
150,16500,600,1,313568,557613,43150,2003-01-01,201804,1~10,강북구,강북구,삼각산아이원,삼양로19길,미아동,미아동,1357,0,1357,0,43750,삼각산아이원,42500, 강북구 미아동 삼각산아이원,85,85,102.47,17000,17,31,41250
151,16500,-1450,1,313568,557613,45200,2003-01-01,201804,1~10,강북구,강북구,삼각산아이원,삼양로19길,미아동,미아동,1357,0,1357,0,43750,삼각산아이원,42500, 강북구 미아동 삼각산아이원,85,85,102.47,17000,17,31,41250
152,16500,1250,1,313568,557613,42500,2003-01-01,201804,1~10,강북구,강북구,삼각산아이원,삼양로19길,미아동,미아동,1357,0,1357,0,43750,삼각산아이원,42500, 강북구 미아동 삼각산아이원,85,85,102.47,17000,10,31,41250
153,16500,-100,1,313568,557613,43850,2003-01-01,201804,11~20,강북구,강북구,삼각산아이원,삼양로19길,미아동,미아동,1357,0,1357,0,43750,삼각산아이원,42500, 강북구 미아동 삼각산아이원,85,85,102.47,17000,9,31,41250
154,16500,-750,1,313568,557613,44500,2003-01-01,201804,21~30,강북구,강북구,삼각산아이원,삼양로19길,미아동,미아동,1357,0,1357,0,43750,삼각산아이원,42500, 강북구 미아동 삼각산아이원,85,85,102.47,17000,16,31,41250
155,18700,-7250,1,314267,557191,59000,2010-01-01,201804,21~30,강북구,강북구,송천센트레빌,숭인로,미아동,미아동,461,0,461,0,51750,송천센트레빌,49750, 강북구 미아동 송천센트레빌,60,60,79.36,19900,12,24,46750
156,18500,-7750,1,314267,557191,59000,2010-01-01,201804,21~30,강북구,강북구,송천센트레빌,숭인로,미아동,미아동,461,0,461,0,51250,송천센트레빌,49000, 강북구 미아동 송천센트레빌,60,60,,19600,12,24,46250
157,18300,-800,1,314029,558098,49800,2004-01-01,201804,1~10,강북구,강북구,에스케이북한산시티,솔샘로,미아동,미아동,1353,0,1353,0,49000,에스케이북한산시티,47250, 강북구 미아동 에스케이북한산시티,115,115,142.14,18900,18,43,45750
158,14400,500,1,314029,558098,38000,2004-01-01,201804,1~10,강북구,강북구,에스케이북한산시티,솔샘로,미아동,미아동,1353,0,1353,0,38500,에스케이북한산시티,37500, 강북구 미아동 에스케이북한산시티,60,60,79.33,15000,18,24,36000
159,16500,2350,1,314029,558098,41900,2004-01-01,201804,1~10,강북구,강북구,에스케이북한산시티,솔샘로,미아동,미아동,1353,0,1353,0,44250,에스케이북한산시티,42750, 강북구 미아동 에스케이북한산시티,85,85,109.09,17100,5,33,41250
160,15700,850,1,314029,558098,41900,2004-01-01,201804,1~10,강북구,강북구,에스케이북한산시티,솔샘로,미아동,미아동,1353,0,1353,0,42750,에스케이북한산시티,40750, 강북구 미아동 에스케이북한산시티,85,85,109.09,16300,5,33,39250
161,16200,1850,1,314029,558098,41900,2004-01-01,201804,1~10,강북구,강북구,에스케이북한산시티,솔샘로,미아동,미아동,1353,0,1353,0,43750,에스케이북한산시티,42750, 강북구 미아동 에스케이북한산시티,85,85,109.09,17100,5,33,40500
162,16200,1600,1,314029,558098,41900,2004-01-01,201804,1~10,강북구,강북구,에스케이북한산시티,솔샘로,미아동,미아동,1353,0,1353,0,43500,에스케이북한산시티,42500, 강북구 미아동 에스케이북한산시티,85,85,109.09,17000,5,33,40500
163,18300,1000,1,314029,558098,48000,2004-01-01,201804,1~10,강북구,강북구,에스케이북한산시티,솔샘로,미아동,미아동,1353,0,1353,0,49000,에스케이북한산시티,47250, 강북구 미아동 에스케이북한산시티,115,115,142.14,18900,5,43,45750
164,14400,2300,1,314029,558098,36200,2004-01-01,201804,1~10,강북구,강북구,에스케이북한산시티,솔샘로,미아동,미아동,1353,0,1353,0,38500,에스케이북한산시티,37500, 강북구 미아동 에스케이북한산시티,60,60,79.33,15000,8,24,36000
165,14400,1200,1,314029,558098,37300,2004-01-01,201804,1~10,강북구,강북구,에스케이북한산시티,솔샘로,미아동,미아동,1353,0,1353,0,38500,에스케이북한산시티,37500, 강북구 미아동 에스케이북한산시티,60,60,79.33,15000,11,24,36000
166,14400,3500,1,314029,558098,35000,2004-01-01,201804,11~20,강북구,강북구,에스케이북한산시티,솔샘로,미아동,미아동,1353,0,1353,0,38500,에스케이북한산시티,37500, 강북구 미아동 에스케이북한산시티,60,60,79.33,15000,1,24,36000
167,16500,850,1,314029,558098,43400,2004-01-01,201804,11~20,강북구,강북구,에스케이북한산시티,솔샘로,미아동,미아동,1353,0,1353,0,44250,에스케이북한산시티,42750, 강북구 미아동 에스케이북한산시티,85,85,109.09,17100,4,33,41250
168,15700,-650,1,314029,558098,43400,2004-01-01,201804,11~20,강북구,강북구,에스케이북한산시티,솔샘로,미아동,미아동,1353,0,1353,0,42750,에스케이북한산시티,40750, 강북구 미아동 에스케이북한산시티,85,85,109.09,16300,4,33,39250
169,16200,350,1,314029,558098,43400,2004-01-01,201804,11~20,강북구,강북구,에스케이북한산시티,솔샘로,미아동,미아동,1353,0,1353,0,43750,에스케이북한산시티,42750, 강북구 미아동 에스케이북한산시티,85,85,109.09,17100,4,33,40500
170,16200,100,1,314029,558098,43400,2004-01-01,201804,11~20,강북구,강북구,에스케이북한산시티,솔샘로,미아동,미아동,1353,0,1353,0,43500,에스케이북한산시티,42500, 강북구 미아동 에스케이북한산시티,85,85,109.09,17000,4,33,40500
171,14400,2500,1,314029,558098,36000,2004-01-01,201804,21~30,강북구,강북구,에스케이북한산시티,솔샘로,미아동,미아동,1353,0,1353,0,38500,에스케이북한산시티,37500, 강북구 미아동 에스케이북한산시티,60,60,79.33,15000,19,24,36000
172,16500,-750,1,314029,558098,45000,2004-01-01,201804,21~30,강북구,강북구,에스케이북한산시티,솔샘로,미아동,미아동,1353,0,1353,0,44250,에스케이북한산시티,42750, 강북구 미아동 에스케이북한산시티,85,85,109.09,17100,10,33,41250
173,15700,-2250,1,314029,558098,45000,2004-01-01,201804,21~30,강북구,강북구,에스케이북한산시티,솔샘로,미아동,미아동,1353,0,1353,0,42750,에스케이북한산시티,40750, 강북구 미아동 에스케이북한산시티,85,85,109.09,16300,10,33,39250
174,16200,-1250,1,314029,558098,45000,2004-01-01,201804,21~30,강북구,강북구,에스케이북한산시티,솔샘로,미아동,미아동,1353,0,1353,0,43750,에스케이북한산시티,42750, 강북구 미아동 에스케이북한산시티,85,85,109.09,17100,10,33,40500
175,16200,-1500,1,314029,558098,45000,2004-01-01,201804,21~30,강북구,강북구,에스케이북한산시티,솔샘로,미아동,미아동,1353,0,1353,0,43500,에스케이북한산시티,42500, 강북구 미아동 에스케이북한산시티,85,85,109.09,17000,10,33,40500
176,10900,-150,1,315150,559199,30150,1998-01-01,201804,1~10,강북구,강북구,금호,오현로31길,번동,번동,656,0,656,0,30000,금호,28500, 강북구 번동 금호,59,59,79.33,11400,2,24,27250
177,9600,-1000,1,315788,558751,27000,2000-01-01,201804,1~10,강북구,강북구,기산그린,월계로37길,번동,번동,191,0,191,0,26000,기산그린,25000, 강북구 번동 기산그린,60,60,82.64,10000,8,25,24000
178,10800,2200,1,315175,558967,27300,1999-01-01,201804,11~20,강북구,강북구,번동솔그린,한천로109길,번동,번동,136,0,136,0,29500,번동솔그린,28000, 강북구 번동 번동솔그린,60,60,82.64,11200,4,25,27000
179,14000,1000,1,315035,559202,36000,2001-01-01,201804,21~30,강북구,강북구,오동공원현대,오현로31길,번동,번동,760,0,760,0,37000,오동공원현대,36000, 강북구 번동 오동공원현대,85,85,112.39,14400,2,34,35000
