금액차이,전세비율,ID,Number of Records,거래금액(만원),건축년도 (아파트 전월세 실거래가),계약년월 (아파트 전월세 실거래가),계약년월,계약일 (아파트 전월세 실거래가),계약일,구,단지명,도로명,동,보증금(만원),시군구 - Split 1,시군구,월세(만원),전세비율 1,전용면적(㎡),전월세구분,층
500,0.972972973,625,1,18500,2018-01-01,2018-04-01,2018-04-01,11~20,11~20,강서구,GM Valley,,화곡동,18000,서울특별시,서울특별시 강서구 화곡동,0,0.972972973,23,전세,11
500,0.972972973,626,1,18500,2018-01-01,2018-04-01,2018-04-01,11~20,1~10,강서구,GM Valley,,화곡동,18000,서울특별시,서울특별시 강서구 화곡동,0,0.972972973,23,전세,10
500,0.972972973,627,1,18500,2018-01-01,2018-04-01,2018-04-01,11~20,11~20,강서구,GM Valley,,화곡동,18000,서울특별시,서울특별시 강서구 화곡동,0,0.972972973,23,전세,11
500,0.972972973,628,1,18500,2018-01-01,2018-04-01,2018-04-01,11~20,1~10,강서구,GM Valley,,화곡동,18000,서울특별시,서울특별시 강서구 화곡동,0,0.972972973,23,전세,10
21000,0.730769231,629,1,78000,2014-01-01,2018-04-01,2018-04-01,1~10,1~10,강서구,강서힐스테이트,,화곡동,57000,서울특별시,서울특별시 강서구 화곡동,0,0.730769231,85,전세,1
21000,0.730769231,630,1,78000,2014-01-01,2018-04-01,2018-04-01,11~20,1~10,강서구,강서힐스테이트,,화곡동,57000,서울특별시,서울특별시 강서구 화곡동,0,0.730769231,85,전세,1
22000,0.717948718,631,1,78000,2014-01-01,2018-04-01,2018-04-01,11~20,1~10,강서구,강서힐스테이트,,화곡동,56000,서울특별시,서울특별시 강서구 화곡동,0,0.717948718,85,전세,1
21000,0.704225352,632,1,71000,2014-01-01,2018-04-01,2018-04-01,21~30,11~20,강서구,강서힐스테이트,,화곡동,50000,서울특별시,서울특별시 강서구 화곡동,0,0.704225352,60,전세,13
21000,0.704225352,633,1,71000,2014-01-01,2018-04-01,2018-04-01,21~30,11~20,강서구,강서힐스테이트,,화곡동,50000,서울특별시,서울특별시 강서구 화곡동,0,0.704225352,60,전세,12
22000,0.694444444,634,1,72000,2014-01-01,2018-04-01,2018-04-01,21~30,1~10,강서구,강서힐스테이트,,화곡동,50000,서울특별시,서울특별시 강서구 화곡동,0,0.694444444,60,전세,6
25000,0.679487179,635,1,78000,2014-01-01,2018-04-01,2018-04-01,21~30,1~10,강서구,강서힐스테이트,,화곡동,53000,서울특별시,서울특별시 강서구 화곡동,0,0.679487179,85,전세,1
1000,0.961538462,636,1,26000,2002-01-01,2018-04-01,2018-04-01,1~10,1~10,강서구,오케이A,4,화곡동,25000,서울특별시,서울특별시 강서구 화곡동,0,0.961538462,64,전세,5
26000,0.633802817,637,1,71000,2003-01-01,2018-04-01,2018-04-01,1~10,1~10,강서구,우장산롯데캐슬,,화곡동,45000,서울특별시,서울특별시 강서구 화곡동,0,0.633802817,85,전세,5
26000,0.633802817,638,1,71000,2003-01-01,2018-04-01,2018-04-01,1~10,1~10,강서구,우장산롯데캐슬,,화곡동,45000,서울특별시,서울특별시 강서구 화곡동,0,0.633802817,85,전세,5
26000,0.633802817,639,1,71000,2003-01-01,2018-04-01,2018-04-01,11~20,1~10,강서구,우장산롯데캐슬,,화곡동,45000,서울특별시,서울특별시 강서구 화곡동,0,0.633802817,85,전세,5
28000,0.605633803,640,1,71000,2003-01-01,2018-04-01,2018-04-01,11~20,1~10,강서구,우장산롯데캐슬,,화곡동,43000,서울특별시,서울특별시 강서구 화곡동,0,0.605633803,85,전세,5
25000,0.647887324,641,1,71000,2003-01-01,2018-04-01,2018-04-01,11~20,1~10,강서구,우장산롯데캐슬,,화곡동,46000,서울특별시,서울특별시 강서구 화곡동,0,0.647887324,85,전세,5
29000,0.591549296,642,1,71000,2003-01-01,2018-04-01,2018-04-01,21~30,1~10,강서구,우장산롯데캐슬,,화곡동,42000,서울특별시,서울특별시 강서구 화곡동,0,0.591549296,85,전세,5
66000,0.232558140,643,1,86000,2008-01-01,2018-04-01,2018-04-01,1~10,11~20,강서구,"우장산아이파크,이편한세상",,화곡동,20000,서울특별시,서울특별시 강서구 화곡동,80,0.23255814,85,월세,15
69000,0.224719101,644,1,89000,2008-01-01,2018-04-01,2018-04-01,1~10,1~10,강서구,"우장산아이파크,이편한세상",,화곡동,20000,서울특별시,서울특별시 강서구 화곡동,80,0.224719101,85,월세,11
63000,0.240963855,645,1,83000,2008-01-01,2018-04-01,2018-04-01,1~10,1~10,강서구,"우장산아이파크,이편한세상",,화곡동,20000,서울특별시,서울특별시 강서구 화곡동,80,0.240963855,85,월세,21
33000,0.616279070,646,1,86000,2008-01-01,2018-04-01,2018-04-01,1~10,11~20,강서구,"우장산아이파크,이편한세상",,화곡동,53000,서울특별시,서울특별시 강서구 화곡동,0,0.61627907,85,전세,15
36000,0.595505618,647,1,89000,2008-01-01,2018-04-01,2018-04-01,1~10,1~10,강서구,"우장산아이파크,이편한세상",,화곡동,53000,서울특별시,서울특별시 강서구 화곡동,0,0.595505618,85,전세,11
30000,0.638554217,648,1,83000,2008-01-01,2018-04-01,2018-04-01,1~10,1~10,강서구,"우장산아이파크,이편한세상",,화곡동,53000,서울특별시,서울특별시 강서구 화곡동,0,0.638554217,85,전세,21
31500,0.633720930,649,1,86000,2008-01-01,2018-04-01,2018-04-01,1~10,11~20,강서구,"우장산아이파크,이편한세상",,화곡동,54500,서울특별시,서울특별시 강서구 화곡동,0,0.63372093,85,전세,15
34500,0.612359551,650,1,89000,2008-01-01,2018-04-01,2018-04-01,1~10,1~10,강서구,"우장산아이파크,이편한세상",,화곡동,54500,서울특별시,서울특별시 강서구 화곡동,0,0.612359551,85,전세,11
28500,0.656626506,651,1,83000,2008-01-01,2018-04-01,2018-04-01,1~10,1~10,강서구,"우장산아이파크,이편한세상",,화곡동,54500,서울특별시,서울특별시 강서구 화곡동,0,0.656626506,85,전세,21
26000,0.623188406,652,1,69000,2008-01-01,2018-04-01,2018-04-01,1~10,1~10,강서구,"우장산아이파크,이편한세상",,화곡동,43000,서울특별시,서울특별시 강서구 화곡동,0,0.623188406,60,전세,18
28800,0.598885794,653,1,71800,2008-01-01,2018-04-01,2018-04-01,1~10,1~10,강서구,"우장산아이파크,이편한세상",,화곡동,43000,서울특별시,서울특별시 강서구 화곡동,0,0.598885794,60,전세,6
31000,0.550724638,654,1,69000,2008-01-01,2018-04-01,2018-04-01,1~10,1~10,강서구,"우장산아이파크,이편한세상",,화곡동,38000,서울특별시,서울특별시 강서구 화곡동,0,0.550724638,60,전세,18
33800,0.529247911,655,1,71800,2008-01-01,2018-04-01,2018-04-01,1~10,1~10,강서구,"우장산아이파크,이편한세상",,화곡동,38000,서울특별시,서울특별시 강서구 화곡동,0,0.529247911,60,전세,6
26000,0.623188406,656,1,69000,2008-01-01,2018-04-01,2018-04-01,11~20,1~10,강서구,"우장산아이파크,이편한세상",,화곡동,43000,서울특별시,서울특별시 강서구 화곡동,0,0.623188406,60,전세,18
28800,0.598885794,657,1,71800,2008-01-01,2018-04-01,2018-04-01,11~20,1~10,강서구,"우장산아이파크,이편한세상",,화곡동,43000,서울특별시,서울특별시 강서구 화곡동,0,0.598885794,60,전세,6
33000,0.659793814,658,1,97000,2008-01-01,2018-04-01,2018-04-01,11~20,1~10,강서구,"우장산아이파크,이편한세상",,화곡동,64000,서울특별시,서울특별시 강서구 화곡동,0,0.659793814,115,전세,13
31000,0.639534884,659,1,86000,2008-01-01,2018-04-01,2018-04-01,11~20,11~20,강서구,"우장산아이파크,이편한세상",,화곡동,55000,서울특별시,서울특별시 강서구 화곡동,0,0.639534884,85,전세,15
34000,0.617977528,660,1,89000,2008-01-01,2018-04-01,2018-04-01,11~20,1~10,강서구,"우장산아이파크,이편한세상",,화곡동,55000,서울특별시,서울특별시 강서구 화곡동,0,0.617977528,85,전세,11
28000,0.662650602,661,1,83000,2008-01-01,2018-04-01,2018-04-01,11~20,1~10,강서구,"우장산아이파크,이편한세상",,화곡동,55000,서울특별시,서울특별시 강서구 화곡동,0,0.662650602,85,전세,21
33000,0.616279070,662,1,86000,2008-01-01,2018-04-01,2018-04-01,11~20,11~20,강서구,"우장산아이파크,이편한세상",,화곡동,53000,서울특별시,서울특별시 강서구 화곡동,0,0.61627907,85,전세,15
36000,0.595505618,663,1,89000,2008-01-01,2018-04-01,2018-04-01,11~20,1~10,강서구,"우장산아이파크,이편한세상",,화곡동,53000,서울특별시,서울특별시 강서구 화곡동,0,0.595505618,85,전세,11
30000,0.638554217,664,1,83000,2008-01-01,2018-04-01,2018-04-01,11~20,1~10,강서구,"우장산아이파크,이편한세상",,화곡동,53000,서울특별시,서울특별시 강서구 화곡동,0,0.638554217,85,전세,21
66000,0.232558140,665,1,86000,2008-01-01,2018-04-01,2018-04-01,11~20,11~20,강서구,"우장산아이파크,이편한세상",,화곡동,20000,서울특별시,서울특별시 강서구 화곡동,60,0.23255814,85,월세,15
69000,0.224719101,666,1,89000,2008-01-01,2018-04-01,2018-04-01,11~20,1~10,강서구,"우장산아이파크,이편한세상",,화곡동,20000,서울특별시,서울특별시 강서구 화곡동,60,0.224719101,85,월세,11
63000,0.240963855,667,1,83000,2008-01-01,2018-04-01,2018-04-01,11~20,1~10,강서구,"우장산아이파크,이편한세상",,화곡동,20000,서울특별시,서울특별시 강서구 화곡동,60,0.240963855,85,월세,21
49000,0.289855072,668,1,69000,2008-01-01,2018-04-01,2018-04-01,21~30,1~10,강서구,"우장산아이파크,이편한세상",,화곡동,20000,서울특별시,서울특별시 강서구 화곡동,60,0.289855072,60,월세,18
51800,0.278551532,669,1,71800,2008-01-01,2018-04-01,2018-04-01,21~30,1~10,강서구,"우장산아이파크,이편한세상",,화곡동,20000,서울특별시,서울특별시 강서구 화곡동,60,0.278551532,60,월세,6
26500,0.615942029,670,1,69000,2008-01-01,2018-04-01,2018-04-01,21~30,1~10,강서구,"우장산아이파크,이편한세상",,화곡동,42500,서울특별시,서울특별시 강서구 화곡동,0,0.615942029,60,전세,18
29300,0.591922006,671,1,71800,2008-01-01,2018-04-01,2018-04-01,21~30,1~10,강서구,"우장산아이파크,이편한세상",,화곡동,42500,서울특별시,서울특별시 강서구 화곡동,0,0.591922006,60,전세,6
8700,0.741839763,672,1,33700,2004-01-01,2018-04-01,2018-04-01,1~10,1~10,강서구,유림노르웨이숲(919-1),,화곡동,25000,서울특별시,서울특별시 강서구 화곡동,0,0.741839763,64,전세,8
21600,0.521064302,673,1,45100,1998-01-01,2018-04-01,2018-04-01,1~10,11~20,강서구,초록,45,화곡동,23500,서울특별시,서울특별시 강서구 화곡동,0,0.521064302,59,전세,7
20800,0.530474041,674,1,44300,1998-01-01,2018-04-01,2018-04-01,1~10,11~20,강서구,초록,45,화곡동,23500,서울특별시,서울특별시 강서구 화곡동,0,0.530474041,59,전세,9
15100,0.665188470,675,1,45100,1998-01-01,2018-04-01,2018-04-01,1~10,11~20,강서구,초록,45,화곡동,30000,서울특별시,서울특별시 강서구 화곡동,0,0.66518847,59,전세,7
14300,0.677200903,676,1,44300,1998-01-01,2018-04-01,2018-04-01,1~10,11~20,강서구,초록,45,화곡동,30000,서울특별시,서울특별시 강서구 화곡동,0,0.677200903,59,전세,9
16100,0.643015521,677,1,45100,1998-01-01,2018-04-01,2018-04-01,1~10,11~20,강서구,초록,45,화곡동,29000,서울특별시,서울특별시 강서구 화곡동,0,0.643015521,59,전세,7
15300,0.654627540,678,1,44300,1998-01-01,2018-04-01,2018-04-01,1~10,11~20,강서구,초록,45,화곡동,29000,서울특별시,서울특별시 강서구 화곡동,0,0.65462754,59,전세,9
18100,0.598669623,679,1,45100,1998-01-01,2018-04-01,2018-04-01,1~10,11~20,강서구,초록,45,화곡동,27000,서울특별시,서울특별시 강서구 화곡동,0,0.598669623,59,전세,7
17300,0.609480813,680,1,44300,1998-01-01,2018-04-01,2018-04-01,1~10,11~20,강서구,초록,45,화곡동,27000,서울특별시,서울특별시 강서구 화곡동,0,0.609480813,59,전세,9
16100,0.643015521,681,1,45100,1998-01-01,2018-04-01,2018-04-01,11~20,11~20,강서구,초록,45,화곡동,29000,서울특별시,서울특별시 강서구 화곡동,0,0.643015521,59,전세,7
15300,0.654627540,682,1,44300,1998-01-01,2018-04-01,2018-04-01,11~20,11~20,강서구,초록,45,화곡동,29000,서울특별시,서울특별시 강서구 화곡동,0,0.65462754,59,전세,9
14000,0.641025641,683,1,39000,1998-01-01,2018-04-01,2018-04-01,11~20,11~20,강서구,초록,45,화곡동,25000,서울특별시,서울특별시 강서구 화곡동,0,0.641025641,50,전세,3
14000,0.641025641,684,1,39000,1998-01-01,2018-04-01,2018-04-01,11~20,11~20,강서구,초록,45,화곡동,25000,서울특별시,서울특별시 강서구 화곡동,0,0.641025641,50,전세,3
17100,0.620842572,685,1,45100,1998-01-01,2018-04-01,2018-04-01,21~30,11~20,강서구,초록,45,화곡동,28000,서울특별시,서울특별시 강서구 화곡동,0,0.620842572,59,전세,7
16300,0.632054176,686,1,44300,1998-01-01,2018-04-01,2018-04-01,21~30,11~20,강서구,초록,45,화곡동,28000,서울특별시,서울특별시 강서구 화곡동,0,0.632054176,59,전세,9
24000,0.384615385,687,1,39000,1998-01-01,2018-04-01,2018-04-01,21~30,11~20,강서구,초록,45,화곡동,15000,서울특별시,서울특별시 강서구 화곡동,0,0.384615385,50,전세,3
6000,0.9,688,1,60000,2004-01-01,2018-04-01,2018-04-01,11~20,11~20,관악구,우림루미아트,,남현동,54000,서울특별시,서울특별시 관악구 남현동,0,0.9,85,전세,3
9800,0.803212851,689,1,49800,1999-01-01,2018-04-01,2018-04-01,11~20,21~30,관악구,건영6,,봉천동,40000,서울특별시,서울특별시 관악구 봉천동,0,0.803212851,60,전세,18
10500,0.792079208,690,1,50500,1999-01-01,2018-04-01,2018-04-01,11~20,11~20,관악구,건영6,,봉천동,40000,서울특별시,서울특별시 관악구 봉천동,0,0.792079208,60,전세,8
24300,0.512048193,691,1,49800,1999-01-01,2018-04-01,2018-04-01,11~20,21~30,관악구,건영6,,봉천동,25500,서울특별시,서울특별시 관악구 봉천동,0,0.512048193,60,전세,18
25000,0.504950495,692,1,50500,1999-01-01,2018-04-01,2018-04-01,11~20,11~20,관악구,건영6,,봉천동,25500,서울특별시,서울특별시 관악구 봉천동,0,0.504950495,60,전세,8
50000,0.090909091,693,1,55000,2004-01-01,2018-04-01,2018-04-01,21~30,11~20,관악구,관악동부센트레빌,33,봉천동,5000,서울특별시,서울특별시 관악구 봉천동,110,0.090909091,60,월세,12
14000,0.725490196,694,1,51000,2003-01-01,2018-04-01,2018-04-01,1~10,1~10,관악구,관악드림(동아),,봉천동,37000,서울특별시,서울특별시 관악구 봉천동,0,0.725490196,85,전세,13
16000,0.698113208,695,1,53000,2003-01-01,2018-04-01,2018-04-01,1~10,1~10,관악구,관악드림(동아),,봉천동,37000,서울특별시,서울특별시 관악구 봉천동,0,0.698113208,85,전세,20
13000,0.745098039,696,1,51000,2003-01-01,2018-04-01,2018-04-01,11~20,1~10,관악구,관악드림(동아),,봉천동,38000,서울특별시,서울특별시 관악구 봉천동,5,0.745098039,85,월세,13
15000,0.716981132,697,1,53000,2003-01-01,2018-04-01,2018-04-01,11~20,1~10,관악구,관악드림(동아),,봉천동,38000,서울특별시,서울특별시 관악구 봉천동,5,0.716981132,85,월세,20
11000,0.784313725,698,1,51000,2003-01-01,2018-04-01,2018-04-01,21~30,1~10,관악구,관악드림(동아),,봉천동,40000,서울특별시,서울특별시 관악구 봉천동,0,0.784313725,85,전세,13
13000,0.754716981,699,1,53000,2003-01-01,2018-04-01,2018-04-01,21~30,1~10,관악구,관악드림(동아),,봉천동,40000,서울특별시,서울특별시 관악구 봉천동,0,0.754716981,85,전세,20
13000,0.745098039,700,1,51000,2003-01-01,2018-04-01,2018-04-01,21~30,1~10,관악구,관악드림(동아),,봉천동,38000,서울특별시,서울특별시 관악구 봉천동,0,0.745098039,85,전세,13
15000,0.716981132,701,1,53000,2003-01-01,2018-04-01,2018-04-01,21~30,1~10,관악구,관악드림(동아),,봉천동,38000,서울특별시,서울특별시 관악구 봉천동,0,0.716981132,85,전세,20
14000,0.735849057,702,1,53000,2003-01-01,2018-04-01,2018-04-01,11~20,21~30,관악구,관악드림(삼성),,봉천동,39000,서울특별시,서울특별시 관악구 봉천동,0,0.735849057,85,전세,14
10000,0.811320755,703,1,53000,2003-01-01,2018-04-01,2018-04-01,11~20,21~30,관악구,관악드림(삼성),,봉천동,43000,서울특별시,서울특별시 관악구 봉천동,0,0.811320755,85,전세,14
14000,0.735849057,704,1,53000,2003-01-01,2018-04-01,2018-04-01,21~30,21~30,관악구,관악드림(삼성),,봉천동,39000,서울특별시,서울특별시 관악구 봉천동,0,0.735849057,85,전세,14
10000,0.811320755,705,1,53000,2003-01-01,2018-04-01,2018-04-01,21~30,21~30,관악구,관악드림(삼성),,봉천동,43000,서울특별시,서울특별시 관악구 봉천동,0,0.811320755,85,전세,14
29500,0.404040404,706,1,49500,2004-01-01,2018-04-01,2018-04-01,1~10,21~30,관악구,관악푸르지오,30,봉천동,20000,서울특별시,서울특별시 관악구 봉천동,45,0.404040404,60,월세,8
30000,0.4,707,1,50000,2004-01-01,2018-04-01,2018-04-01,1~10,21~30,관악구,관악푸르지오,30,봉천동,20000,서울특별시,서울특별시 관악구 봉천동,45,0.4,60,월세,4
30900,0.392927308,708,1,50900,2004-01-01,2018-04-01,2018-04-01,1~10,1~10,관악구,관악푸르지오,30,봉천동,20000,서울특별시,서울특별시 관악구 봉천동,45,0.392927308,60,월세,14
42000,0.263157895,709,1,57000,2004-01-01,2018-04-01,2018-04-01,1~10,21~30,관악구,관악푸르지오,30,봉천동,15000,서울특별시,서울특별시 관악구 봉천동,90,0.263157895,85,월세,2
45000,0.25,710,1,60000,2004-01-01,2018-04-01,2018-04-01,1~10,11~20,관악구,관악푸르지오,30,봉천동,15000,서울특별시,서울특별시 관악구 봉천동,90,0.25,85,월세,10
47800,0.238853503,711,1,62800,2004-01-01,2018-04-01,2018-04-01,1~10,1~10,관악구,관악푸르지오,30,봉천동,15000,서울특별시,서울특별시 관악구 봉천동,90,0.238853503,85,월세,8
14500,0.707070707,712,1,49500,2004-01-01,2018-04-01,2018-04-01,1~10,21~30,관악구,관악푸르지오,30,봉천동,35000,서울특별시,서울특별시 관악구 봉천동,0,0.707070707,60,전세,8
15000,0.7,713,1,50000,2004-01-01,2018-04-01,2018-04-01,1~10,21~30,관악구,관악푸르지오,30,봉천동,35000,서울특별시,서울특별시 관악구 봉천동,0,0.7,60,전세,4
15900,0.687622790,714,1,50900,2004-01-01,2018-04-01,2018-04-01,1~10,1~10,관악구,관악푸르지오,30,봉천동,35000,서울특별시,서울특별시 관악구 봉천동,0,0.68762279,60,전세,14
