계약년월,구,동,아파트_mean_건축년도,아파트_median_실거래
2017-04-01,영등포구,영등포동1가,2011.333333333,10600
2017-04-01,영등포구,영등포동5가,1999,34500
2017-04-01,영등포구,영등포동7가,2004.5,45250
2017-04-01,영등포구,영등포동8가,2004.166666667,43850
2017-04-01,용산구,도원동,2001,60250
2017-04-01,용산구,동빙고동,2001.5,109250
2017-04-01,용산구,동자동,1991,58000
2017-04-01,용산구,문배동,2007.428571429,63800
2017-04-01,용산구,보광동,1994.111111111,85000
2017-04-01,용산구,산천동,2001,46000
2017-04-01,용산구,서빙고동,1987.777777778,167000
2017-04-01,용산구,신계동,2011,83500
2017-04-01,용산구,신창동,2005,50850
2017-04-01,용산구,용산동2가,1982,36000
2017-04-01,용산구,용산동5가,2009,146350
2017-04-01,용산구,원효로2가,1970,14600
2017-04-01,용산구,원효로4가,1980.285714286,50750
2017-04-01,용산구,이촌동,1992.220779221,93900
2017-04-01,용산구,이태원동,1990.142857143,74000
2017-04-01,용산구,청암동,2005,147500
2017-04-01,용산구,한강로1가,1987.5,66000
2017-04-01,용산구,한강로2가,2008,73250
2017-04-01,용산구,한강로3가,2006.857142857,150000
2017-04-01,용산구,한남동,1999.513513514,78000
2017-04-01,용산구,효창동,2003,65000
2017-04-01,용산구,후암동,2003,69150
2017-04-01,은평구,갈현동,1995.666666667,27600
2017-04-01,은평구,구산동,1999.727272727,33300
2017-04-01,은평구,녹번동,2005.888888889,44000
2017-04-01,은평구,대조동,2010.083333333,24950
2017-04-01,은평구,불광동,2005.1875,46250
2017-04-01,은평구,수색동,2003,41000
2017-04-01,은평구,신사동,1996.517241379,33500
2017-04-01,은평구,역촌동,2001.222222222,32200
2017-04-01,은평구,응암동,2008.035714286,41500
2017-04-01,은평구,증산동,2002.642857143,33950
2017-04-01,은평구,진관동,2009.731707317,62955
2017-04-01,종로구,내수동,2004,129500
2017-04-01,종로구,명륜2가,1996.666666667,64300
2017-04-01,종로구,무악동,2004,57495
2017-04-01,종로구,사직동,2008,98500
2017-04-01,종로구,숭인동,2002.058823529,35300
2017-04-01,종로구,익선동,1998,52000
2017-04-01,종로구,인의동,2006,58350
2017-04-01,종로구,창신동,1993.071428571,38600
2017-04-01,종로구,평창동,1999.666666667,71000
2017-04-01,중구,남대문로5가,2010,120000
2017-04-01,중구,만리동1가,2008.5,59950
2017-04-01,중구,묵정동,1982,29900
2017-04-01,중구,산림동,1971,32500
2017-04-01,중구,신당동,2002.389830508,53500
2017-04-01,중구,중림동,1998.142857143,77000
2017-04-01,중구,충무로4가,2009,72000
2017-04-01,중구,충무로5가,2016,23480
2017-04-01,중구,황학동,2008.333333333,47750
2017-04-01,중구,회현동1가,2010,111250
2017-04-01,중랑구,망우동,2006.266666667,28500
2017-04-01,중랑구,면목동,1998.424242424,36000
2017-04-01,중랑구,묵동,2000.528301887,37400
2017-04-01,중랑구,상봉동,2002.971428571,38700
2017-04-01,중랑구,신내동,1996.962962963,27600
2017-04-01,중랑구,중화동,2000.5625,33000
2017-05-01,강남구,개포동,1984.504201681,100000
2017-05-01,강남구,논현동,2000.882352941,74000
2017-05-01,강남구,대치동,1993.384615385,136350
2017-05-01,강남구,도곡동,2002.875816993,119000
2017-05-01,강남구,삼성동,2000.16,114250
2017-05-01,강남구,세곡동,2012.083333333,77250
2017-05-01,강남구,수서동,1995.355263158,59750
2017-05-01,강남구,신사동,2001,96000
2017-05-01,강남구,압구정동,1979.109375,200000
2017-05-01,강남구,역삼동,2005.285714286,99000
2017-05-01,강남구,일원동,1991.805555556,99400
2017-05-01,강남구,자곡동,2014,89900
2017-05-01,강남구,청담동,1997.036144578,124000
2017-05-01,강동구,강일동,2009.191780822,50000
2017-05-01,강동구,고덕동,2007.990825688,74250
2017-05-01,강동구,길동,1994.993006993,40000
2017-05-01,강동구,둔촌동,1989.361702128,72000
2017-05-01,강동구,명일동,1987.876543210,59575
2017-05-01,강동구,상일동,1991.208333333,59250
2017-05-01,강동구,성내동,2002.103448276,45000
2017-05-01,강동구,암사동,2003.941176471,57000
2017-05-01,강동구,천호동,1998.044642857,39500
2017-05-01,강북구,미아동,2009.558139535,39700
2017-05-01,강북구,번동,1997.717391304,32700
2017-05-01,강북구,수유동,1997.16,34300
2017-05-01,강북구,우이동,1998,34150
2017-05-01,강서구,가양동,1995.019108280,37000
2017-05-01,강서구,공항동,2005.6,39000
2017-05-01,강서구,내발산동,2005.63,60000
2017-05-01,강서구,등촌동,1997.622047244,43000
2017-05-01,강서구,마곡동,2008.692307692,69500
2017-05-01,강서구,방화동,1997.490566038,38300
2017-05-01,강서구,염창동,1999.190476190,44950
2017-05-01,강서구,화곡동,2005.90625,58000
2017-05-01,관악구,남현동,2004.5,57500
2017-05-01,관악구,봉천동,2001.866666667,45650
2017-05-01,관악구,신림동,1996.208860759,35450
2017-05-01,광진구,광장동,1993.708333333,66250
2017-05-01,광진구,구의동,1996.821428571,60000
2017-05-01,광진구,자양동,1998.791666667,59950
2017-05-01,광진구,중곡동,1998,40100
2017-05-01,광진구,화양동,2007.833333333,38400
2017-05-01,구로구,가리봉동,1998,29700
2017-05-01,구로구,개봉동,1999.816176471,37900
2017-05-01,구로구,고척동,1999.746987952,36500
2017-05-01,구로구,구로동,1997.055793991,34100
2017-05-01,구로구,궁동,2007,32000
2017-05-01,구로구,신도림동,2000.375,56950
2017-05-01,구로구,오류동,2001.136363636,36000
2017-05-01,구로구,온수동,2010,45000
2017-05-01,구로구,천왕동,2012.066666667,46000
2017-05-01,구로구,항동,2010.5,26600
2017-05-01,금천구,가산동,2000,33800
2017-05-01,금천구,독산동,1999.118644068,32500
2017-05-01,금천구,시흥동,1997.446280992,31000
2017-05-01,노원구,공릉동,1997.798816568,30200
2017-05-01,노원구,상계동,1990.695783133,29600
2017-05-01,노원구,월계동,1995.518716578,31300
2017-05-01,노원구,중계동,1993.708588957,31500
2017-05-01,노원구,하계동,1990.560975610,31600
2017-05-01,도봉구,도봉동,1996.128571429,31100
2017-05-01,도봉구,방학동,1996.26,30000
2017-05-01,도봉구,쌍문동,1993.382716049,27000
2017-05-01,도봉구,창동,1993.232638889,34350
2017-05-01,동대문구,답십리동,2005.870370370,42900
2017-05-01,동대문구,용두동,2007.333333333,54150
2017-05-01,동대문구,이문동,2002.232558140,42000
2017-05-01,동대문구,장안동,2005.297297297,42800
2017-05-01,동대문구,전농동,2006.012987013,53500
2017-05-01,동대문구,제기동,1997.769230769,38800
2017-05-01,동대문구,청량리동,1989.263157895,50500
2017-05-01,동대문구,회기동,2005.571428571,31200
2017-05-01,동대문구,휘경동,2003.25,40900
2017-05-01,동작구,노량진동,2001.431818182,50750
2017-05-01,동작구,대방동,1998.545454545,49500
2017-05-01,동작구,동작동,2009.611111111,77400
2017-05-01,동작구,본동,1999.741935484,51900
2017-05-01,동작구,사당동,1996.984496124,58000
2017-05-01,동작구,상도동,2006.74375,63950
2017-05-01,동작구,신대방동,1997.967213115,53000
2017-05-01,동작구,흑석동,2002.692307692,74000
2017-05-01,마포구,공덕동,2004.125,65850
2017-05-01,마포구,구수동,1997,50000
2017-05-01,마포구,노고산동,2002,24300
2017-05-01,마포구,대흥동,2003.722222222,66850
2017-05-01,마포구,도화동,1997.802816901,55800
2017-05-01,마포구,마포동,1999.5,49250
2017-05-01,마포구,망원동,1999.638888889,51650
2017-05-01,마포구,상수동,2012.461538462,84800
2017-05-01,마포구,상암동,2004.785714286,70000
2017-05-01,마포구,서교동,2007.333333333,44000
2017-05-01,마포구,성산동,1989.62,46000
2017-05-01,마포구,신공덕동,2005.339622642,64800
2017-05-01,마포구,신수동,2001.75,58000
2017-05-01,마포구,신정동,1999,51500
2017-05-01,마포구,아현동,2010.632911392,72800
2017-05-01,마포구,연남동,2002.4,59500
2017-05-01,마포구,염리동,2000.666666667,71400
2017-05-01,마포구,용강동,2010.476190476,81500
2017-05-01,마포구,중동,2000.714285714,51850
2017-05-01,마포구,창전동,2002.782608696,64600
2017-05-01,마포구,토정동,1997,54000
2017-05-01,마포구,하중동,2010,137250
2017-05-01,마포구,합정동,2003.333333333,47000
2017-05-01,마포구,현석동,2004.882352941,72500
2017-05-01,서대문구,남가좌동,2008.051282051,55000
2017-05-01,서대문구,냉천동,2009.2,72500
2017-05-01,서대문구,대현동,2001.818181818,47500
2017-05-01,서대문구,북가좌동,2005.709677419,56000
2017-05-01,서대문구,북아현동,2014.410071942,17423
2017-05-01,서대문구,연희동,2003.055555556,38550
2017-05-01,서대문구,영천동,1995,52775
2017-05-01,서대문구,창천동,2013,20800
2017-05-01,서대문구,천연동,2006,44500
2017-05-01,서대문구,충정로2가,1998,37500
2017-05-01,서대문구,충정로3가,1986.5,32500
2017-05-01,서대문구,합동,2008,64800
2017-05-01,서대문구,현저동,1998.285714286,54000
2017-05-01,서대문구,홍은동,1996.2,31150
2017-05-01,서대문구,홍제동,1997.522388060,40500
2017-05-01,서초구,내곡동,2014.222222222,85150
2017-05-01,서초구,반포동,1999.176470588,159750
2017-05-01,서초구,방배동,1999.636363636,95000
2017-05-01,서초구,서초동,1998.157360406,105000
2017-05-01,서초구,신원동,2014.394736842,85850
2017-05-01,서초구,양재동,1998.181818182,67350
2017-05-01,서초구,우면동,2007.791666667,76375
2017-05-01,서초구,잠원동,1990.825806452,118900
2017-05-01,성동구,금호동1가,2001.363636364,55000
2017-05-01,성동구,금호동2가,2013.1,69800
2017-05-01,성동구,금호동3가,2001.909090909,52200
2017-05-01,성동구,금호동4가,2005.058823529,70000
2017-05-01,성동구,도선동,2006,47500
2017-05-01,성동구,마장동,1998.655172414,50000
2017-05-01,성동구,사근동,2000,41500
2017-05-01,성동구,상왕십리동,2014,74500
2017-05-01,성동구,성수동1가,1997.46875,62000
2017-05-01,성동구,성수동2가,2002.476923077,72000
2017-05-01,성동구,송정동,2006,49000
2017-05-01,성동구,옥수동,1999.049382716,79500
2017-05-01,성동구,응봉동,1996.488372093,53000
2017-05-01,성동구,하왕십리동,2007.043956044,57000
2017-05-01,성동구,행당동,2002.106194690,59300
2017-05-01,성동구,홍익동,1975,31700
2017-05-01,성북구,길음동,2004.806122449,49500
2017-05-01,성북구,돈암동,2000.986301370,45000
2017-05-01,성북구,동선동4가,2008,32000
2017-05-01,성북구,동소문동6가,2015,18700
2017-05-01,성북구,동소문동7가,2006.25,42850
2017-05-01,성북구,보문동3가,2009.363636364,52500
2017-05-01,성북구,보문동4가,2011,57200
2017-05-01,성북구,보문동6가,2015.5625,13472
2017-05-01,성북구,삼선동2가,2008.5,47200
2017-05-01,성북구,삼선동3가,2012,63100
2017-05-01,성북구,상월곡동,2003,40000
2017-05-01,성북구,석관동,2002.434782609,43000
2017-05-01,성북구,성북동,2002,43250
2017-05-01,성북구,안암동1가,2005,47200
2017-05-01,성북구,안암동3가,1971,13000
2017-05-01,성북구,안암동4가,1969,16800
2017-05-01,성북구,장위동,2005,38900
2017-05-01,성북구,정릉동,2003.103448276,38800
2017-05-01,성북구,종암동,2004.716981132,45000
2017-05-01,성북구,하월곡동,2004.48,42100
2017-05-01,송파구,가락동,1995.631205674,59950
2017-05-01,송파구,거여동,1997.085106383,44500
2017-05-01,송파구,마천동,2005.627906977,53800
2017-05-01,송파구,문정동,1993.625,83000
2017-05-01,송파구,방이동,1990.059701493,109000
2017-05-01,송파구,석촌동,2009.428571429,44000
2017-05-01,송파구,송파동,1998.412371134,72500
2017-05-01,송파구,신천동,1998.909604520,100500
2017-05-01,송파구,오금동,1990.051724138,62250
2017-05-01,송파구,잠실동,2002.078078078,120000
2017-05-01,송파구,장지동,2010.083333333,66150
2017-05-01,송파구,풍납동,1994.674157303,52500
2017-05-01,양천구,목동,1994.172690763,77000
2017-05-01,양천구,신월동,2001.990740741,32800
2017-05-01,양천구,신정동,1995.239436620,60000
2017-05-01,영등포구,당산동,2002.428571429,61000
2017-05-01,영등포구,당산동1가,1998.25,54750
2017-05-01,영등포구,당산동2가,1995.428571429,54000
2017-05-01,영등포구,당산동3가,2009.176470588,53000
2017-05-01,영등포구,당산동4가,1995.843137255,52500
2017-05-01,영등포구,당산동5가,1999.739130435,76750
2017-05-01,영등포구,대림동,1997.135135135,41650
2017-05-01,영등포구,도림동,2011.095238095,63500
2017-05-01,영등포구,문래동2가,1983,34300
2017-05-01,영등포구,문래동3가,1999.518518519,73500
2017-05-01,영등포구,문래동4가,2003.8,44000
2017-05-01,영등포구,문래동5가,1991.428571429,42000
2017-05-01,영등포구,문래동6가,1993.166666667,44850
2017-05-01,영등포구,신길동,1995.142857143,45500
2017-05-01,영등포구,양평동1가,1996,48000
2017-05-01,영등포구,양평동2가,1994.5,37900
2017-05-01,영등포구,양평동3가,1998.820512821,49000
2017-05-01,영등포구,양평동4가,1997.666666667,43800
2017-05-01,영등포구,양평동5가,1996.461538462,42500
2017-05-01,영등포구,양평동6가,1999,34000
2017-05-01,영등포구,여의도동,1979.659090909,94500
2017-05-01,영등포구,영등포동,2002.046511628,52700
2017-05-01,영등포구,영등포동1가,2012,10625
2017-05-01,영등포구,영등포동2가,2013,12600
2017-05-01,영등포구,영등포동3가,2014,12700
2017-05-01,영등포구,영등포동7가,2000.857142857,50500
2017-05-01,영등포구,영등포동8가,2001.714285714,45250
2017-05-01,용산구,도원동,2001,63000
2017-05-01,용산구,동자동,2013,121000
2017-05-01,용산구,문배동,2007.405405405,66800
2017-05-01,용산구,보광동,1994.75,89000
2017-05-01,용산구,산천동,2001,51800
2017-05-01,용산구,서빙고동,1991.166666667,121500
2017-05-01,용산구,신계동,2011,86000
2017-05-01,용산구,신창동,2005,53000
2017-05-01,용산구,용문동,2011,67000
2017-05-01,용산구,용산동2가,1981,46000
2017-05-01,용산구,용산동5가,2009,180000
2017-05-01,용산구,원효로1가,2013.571428571,83951
2017-05-01,용산구,원효로4가,1980.166666667,73550
2017-05-01,용산구,이촌동,1992.291428571,80750
2017-05-01,용산구,이태원동,1986.181818182,76000
2017-05-01,용산구,주성동,2003,117000
2017-05-01,용산구,청암동,2005,116000
2017-05-01,용산구,한강로1가,1989.636363636,83000
2017-05-01,용산구,한강로2가,2005.5,77800
2017-05-01,용산구,한강로3가,2006.294117647,77000
2017-05-01,용산구,한남동,2004.784313725,100000
2017-05-01,용산구,효창동,2005.777777778,64000
2017-05-01,용산구,후암동,1998.285714286,50500
2017-05-01,은평구,갈현동,2000.352941176,28500
2017-05-01,은평구,구산동,2004.105263158,38000
2017-05-01,은평구,녹번동,2003.233333333,40150
2017-05-01,은평구,대조동,2005.2,27525
2017-05-01,은평구,불광동,2004.328767123,46400
2017-05-01,은평구,수색동,2002.533333333,36200
2017-05-01,은평구,신사동,1996.4,33950
2017-05-01,은평구,역촌동,2005.416666667,34000
2017-05-01,은평구,응암동,2009.158536585,43000
2017-05-01,은평구,증산동,2003.7,37000
2017-05-01,은평구,진관동,2009.243902439,59800
2017-05-01,종로구,내수동,2004,134250
2017-05-01,종로구,당주동,1983,64800
2017-05-01,종로구,명륜1가,2006,60000
2017-05-01,종로구,명륜2가,1997,59900
2017-05-01,종로구,무악동,2005.363636364,69000
2017-05-01,종로구,사직동,2008,101500
2017-05-01,종로구,숭인동,2005.8125,48600
2017-05-01,종로구,신영동,2002,31500
2017-05-01,종로구,인의동,2006,50000
2017-05-01,종로구,창신동,1994.357142857,34600
2017-05-01,종로구,평창동,2002.25,71250
2017-05-01,종로구,행촌동,1971,8500
2017-05-01,중구,만리동1가,2010.444444444,70000
2017-05-01,중구,묵정동,1981,28000
2017-05-01,중구,산림동,1971,28500
2017-05-01,중구,신당동,2002.699029126,61300
2017-05-01,중구,중림동,2003.5,74900
2017-05-01,중구,충무로4가,1979.75,43500
2017-05-01,중구,황학동,2008.583333333,58000
2017-05-01,중구,회현동1가,2011,95000
2017-05-01,중구,회현동2가,2010,125000
2017-05-01,중구,흥인동,2015.333333333,24200
2017-05-01,중랑구,망우동,2002,31750
2017-05-01,중랑구,면목동,1997.55,34900
2017-05-01,중랑구,묵동,1999.322033898,33000
2017-05-01,중랑구,상봉동,2001.666666667,37200
2017-05-01,중랑구,신내동,1997.394366197,30100
2017-05-01,중랑구,중화동,1998.2,33000
2017-06-01,강남구,개포동,1986.045454545,99750
2017-06-01,강남구,논현동,2001.045454545,89500
2017-06-01,강남구,대치동,1994.153846154,145000
2017-06-01,강남구,도곡동,2001.953703704,135000
2017-06-01,강남구,삼성동,2002.375,117000
2017-06-01,강남구,세곡동,2012.0625,70000
2017-06-01,강남구,수서동,1999.629032258,78250
2017-06-01,강남구,신사동,1998.090909091,67000
2017-06-01,강남구,압구정동,1979.793103448,189500
2017-06-01,강남구,역삼동,2004.726027397,99000
2017-06-01,강남구,율현동,2015,83500
2017-06-01,강남구,일원동,1991.823529412,102500
2017-06-01,강남구,자곡동,2014,97000
2017-06-01,강남구,청담동,1997.921568627,120000
2017-06-01,강동구,강일동,2009.419354839,53000
2017-06-01,강동구,고덕동,2008.586956522,70750
2017-06-01,강동구,길동,1993.578313253,42000
2017-06-01,강동구,둔촌동,1992.663793103,59300
2017-06-01,강동구,명일동,1987.902777778,59166.5
2017-06-01,강동구,상일동,1992.314285714,64000
2017-06-01,강동구,성내동,2001.2,50000
2017-06-01,강동구,암사동,2003.548076923,58725
2017-06-01,강동구,천호동,2000.571428571,40800
2017-06-01,강북구,미아동,2005.955974843,42500
2017-06-01,강북구,번동,1995.868421053,28450
2017-06-01,강북구,수유동,1995.826086957,35000
2017-06-01,강북구,우이동,1996.6,31000
2017-06-01,강서구,가양동,1994.25,38150
2017-06-01,강서구,내발산동,2005.804878049,51600
2017-06-01,강서구,등촌동,1997.628742515,43000
2017-06-01,강서구,마곡동,2008,72150
2017-06-01,강서구,방화동,1997.391891892,39000
2017-06-01,강서구,염창동,1999.174496644,44000
2017-06-01,강서구,화곡동,2005.866666667,56000
2017-06-01,관악구,남현동,2004.5,51500
2017-06-01,관악구,봉천동,2001.592592593,46000
2017-06-01,관악구,신림동,1997.683060109,36500
2017-06-01,광진구,광장동,1995.365591398,68500
2017-06-01,광진구,구의동,1998.2,64350
2017-06-01,광진구,군자동,1996,53650
2017-06-01,광진구,자양동,1997.977941176,56000
2017-06-01,광진구,중곡동,1987.090909091,25500
2017-06-01,광진구,화양동,2004.2,42000
2017-06-01,구로구,개봉동,2000.560344828,39500
2017-06-01,구로구,고척동,1998.172043011,35200
2017-06-01,구로구,구로동,1996.619926199,36000
2017-06-01,구로구,궁동,2003.5,24950
2017-06-01,구로구,신도림동,2000.571428571,53500
2017-06-01,구로구,오류동,2001.04,34500
2017-06-01,구로구,온수동,2009.875,41750
2017-06-01,구로구,천왕동,2011.875,49500
2017-06-01,구로구,항동,2004,37000
2017-06-01,금천구,가산동,1999.722222222,40000
2017-06-01,금천구,독산동,1999.629032258,34900
2017-06-01,금천구,시흥동,1998.008547009,30000
2017-06-01,노원구,공릉동,1998,31250
2017-06-01,노원구,상계동,1991.021505376,29900
2017-06-01,노원구,월계동,1995.189964158,34000
2017-06-01,노원구,중계동,1993.583098592,32800
2017-06-01,노원구,하계동,1991.007042254,34250
2017-06-01,도봉구,도봉동,1995.042105263,30600
2017-06-01,도봉구,방학동,1993.817204301,26000
2017-06-01,도봉구,쌍문동,1992.009803922,25800
2017-06-01,도봉구,창동,1993.411392405,33600
2017-06-01,동대문구,답십리동,2006.495049505,49500
2017-06-01,동대문구,신설동,2007,45500
2017-06-01,동대문구,용두동,2007.882352941,55150
2017-06-01,동대문구,이문동,2001.590909091,43000
2017-06-01,동대문구,장안동,2007.427184466,43000
2017-06-01,동대문구,전농동,2007.098765432,54500
2017-06-01,동대문구,제기동,1998.176470588,42700
2017-06-01,동대문구,청량리동,1989.533333333,50500
2017-06-01,동대문구,회기동,1989,36000
2017-06-01,동대문구,휘경동,2002.902439024,39600
2017-06-01,동작구,노량진동,2001.837209302,53800
2017-06-01,동작구,대방동,1998.146341463,50500
2017-06-01,동작구,동작동,2010.8,85000
2017-06-01,동작구,본동,2000.75,55000
2017-06-01,동작구,사당동,1999.434343434,59500
2017-06-01,동작구,상도1동,2002,32000
2017-06-01,동작구,상도동,2006.897260274,66250
2017-06-01,동작구,신대방동,2000.476190476,58500
2017-06-01,동작구,흑석동,2006.588235294,82500
2017-06-01,마포구,공덕동,2003.916666667,70000
2017-06-01,마포구,노고산동,2003,27500
2017-06-01,마포구,대흥동,2005.076923077,69450
2017-06-01,마포구,도화동,1996.698113208,62250
2017-06-01,마포구,마포동,2006.4,13000
2017-06-01,마포구,망원동,2002.470588235,46500
2017-06-01,마포구,상수동,2013.444444444,86000
2017-06-01,마포구,상암동,2006.710526316,69500
2017-06-01,마포구,서교동,2006.1,57500
2017-06-01,마포구,성산동,1992.296296296,47500
2017-06-01,마포구,신공덕동,2005.170731707,67500
2017-06-01,마포구,신수동,2004.8,62450
2017-06-01,마포구,신정동,1999,51800
2017-06-01,마포구,아현동,2010.208333333,84500
2017-06-01,마포구,연남동,2000.8,57350
2017-06-01,마포구,염리동,2001.210526316,63300
2017-06-01,마포구,용강동,2010.833333333,81000
2017-06-01,마포구,중동,2003.2,52800
2017-06-01,마포구,창전동,2004.571428571,67000
2017-06-01,마포구,토정동,1997,58500
2017-06-01,마포구,하중동,2010,102500
2017-06-01,마포구,합정동,2005.333333333,39200
2017-06-01,마포구,현석동,2007.166666667,63700
2017-06-01,서대문구,남가좌동,2008.986111111,52000
2017-06-01,서대문구,냉천동,2010.25,81500
2017-06-01,서대문구,대현동,2001.4,52950
2017-06-01,서대문구,북가좌동,2004.725,57500
2017-06-01,서대문구,북아현동,2008.370967742,75000
2017-06-01,서대문구,연희동,2002.705882353,40500
2017-06-01,서대문구,영천동,1995,52000
2017-06-01,서대문구,창천동,2001,45000
2017-06-01,서대문구,천연동,2004,46750
2017-06-01,서대문구,충정로2가,2004,40250
2017-06-01,서대문구,충정로3가,1991,43000
2017-06-01,서대문구,합동,2008,64900
2017-06-01,서대문구,현저동,1998.4,52100
2017-06-01,서대문구,홍은동,1997.754385965,35000
2017-06-01,서대문구,홍제동,1995.444444444,41000
2017-06-01,서초구,내곡동,2014.416666667,85000
2017-06-01,서초구,반포동,1998.434782609,165000
2017-06-01,서초구,방배동,1999.684782609,110000
2017-06-01,서초구,서초동,1998.460526316,109750
2017-06-01,서초구,신원동,2014.458333333,75400
2017-06-01,서초구,양재동,1997.3125,75125
2017-06-01,서초구,우면동,2008.828571429,82900
2017-06-01,서초구,잠원동,1990.294871795,120000
2017-06-01,성동구,금호동1가,2001.026315789,54000
2017-06-01,성동구,금호동2가,2012.914285714,72000
2017-06-01,성동구,금호동3가,2005.771428571,62500
2017-06-01,성동구,금호동4가,2003.947368421,71850
2017-06-01,성동구,도선동,2006,52000
2017-06-01,성동구,마장동,1999.25,50750
2017-06-01,성동구,사근동,1994.5,37000
2017-06-01,성동구,상왕십리동,2014,79500
2017-06-01,성동구,성수동1가,1997.592592593,66000
2017-06-01,성동구,성수동2가,2002.642857143,75000
2017-06-01,성동구,송정동,2001.375,39750
2017-06-01,성동구,옥수동,1999.370370370,89000
2017-06-01,성동구,용답동,2007.666666667,46000
2017-06-01,성동구,응봉동,1993.392857143,52850
2017-06-01,성동구,하왕십리동,2006.905405405,57500
2017-06-01,성동구,행당동,2001.795031056,57000
2017-06-01,성동구,홍익동,2005,46500
2017-06-01,성북구,길음동,2004.683333333,48650
2017-06-01,성북구,돈암동,2001.770833333,45400
2017-06-01,성북구,동소문동4가,1998,51000
2017-06-01,성북구,동소문동5가,2006,50500
2017-06-01,성북구,동소문동7가,2006,52300
2017-06-01,성북구,보문동3가,2009.666666667,52500
2017-06-01,성북구,보문동6가,1994,34500
2017-06-01,성북구,삼선동2가,2008.357142857,48250
2017-06-01,성북구,삼선동3가,2012,78000
2017-06-01,성북구,삼선동4가,1999,47500
2017-06-01,성북구,삼선동5가,2003.5,35000
2017-06-01,성북구,상월곡동,2002.4375,33875
2017-06-01,성북구,석관동,2000.806451613,42800
2017-06-01,성북구,성북동,1972,20000
2017-06-01,성북구,안암동1가,2005,45250
2017-06-01,성북구,안암동3가,1975,16000
2017-06-01,성북구,장위동,2004.357142857,37750
2017-06-01,성북구,정릉동,2004.110169492,38150
2017-06-01,성북구,종암동,2004.410958904,42500
2017-06-01,성북구,하월곡동,2006.988636364,46500
2017-06-01,송파구,가락동,1998.288659794,59500
2017-06-01,송파구,거여동,1996.048780488,45800
2017-06-01,송파구,마천동,2003,43750
2017-06-01,송파구,문정동,1995.121739130,82900
2017-06-01,송파구,방이동,1994.096774194,65500
2017-06-01,송파구,삼전동,2003,46300
2017-06-01,송파구,석촌동,2003.8,64700
2017-06-01,송파구,송파동,1998.75,77500
2017-06-01,송파구,신천동,2000.176470588,103500
2017-06-01,송파구,오금동,1991.307692308,67500
2017-06-01,송파구,잠실동,2002.304347826,130000
2017-06-01,송파구,장지동,2011.452380952,66750
2017-06-01,송파구,풍납동,1996.057692308,54475
2017-06-01,양천구,목동,1994.213414634,79800
2017-06-01,양천구,신월동,2002.549618321,32500
2017-06-01,양천구,신정동,1996.191235060,57800
2017-06-01,영등포구,당산동,2002.375,59600
2017-06-01,영등포구,당산동1가,2004.857142857,52000
2017-06-01,영등포구,당산동2가,1997.333333333,27650
2017-06-01,영등포구,당산동3가,2004.476190476,46500
2017-06-01,영등포구,당산동4가,1998,56000
2017-06-01,영등포구,당산동5가,1997.380952381,74100
2017-06-01,영등포구,당산동6가,2012,16900
2017-06-01,영등포구,대림동,1998.196969697,42100
2017-06-01,영등포구,도림동,2011,65700
2017-06-01,영등포구,문래동2가,1983,34000
2017-06-01,영등포구,문래동3가,1999.933333333,73000
2017-06-01,영등포구,문래동4가,2006,48400
2017-06-01,영등포구,문래동5가,1989.333333333,41500
2017-06-01,영등포구,문래동6가,1992.9375,44000
2017-06-01,영등포구,신길동,1994.681318681,45000
2017-06-01,영등포구,양평동1가,1982,37800
2017-06-01,영등포구,양평동2가,1995.285714286,39250
2017-06-01,영등포구,양평동3가,1998.095238095,49000
2017-06-01,영등포구,양평동4가,1996,46800
2017-06-01,영등포구,양평동5가,1996.166666667,43000
2017-06-01,영등포구,양평동6가,1999.5,43100
2017-06-01,영등포구,여의도동,1979.551724138,89500
2017-06-01,영등포구,영등포동,2002.172413793,53900
2017-06-01,영등포구,영등포동1가,2011.272727273,10800
2017-06-01,영등포구,영등포동4가,2012,14000
2017-06-01,영등포구,영등포동5가,1999,34750
2017-06-01,영등포구,영등포동7가,2002.75,48950
2017-06-01,영등포구,영등포동8가,2000.666666667,53750
2017-06-01,용산구,도원동,2001,63000
2017-06-01,용산구,문배동,2007.423076923,75000
2017-06-01,용산구,보광동,2000,72000
2017-06-01,용산구,산천동,2001,52000
2017-06-01,용산구,서빙고동,2001.6,75000
2017-06-01,용산구,신계동,2011,89850
2017-06-01,용산구,신창동,2005,55000
2017-06-01,용산구,용문동,2011,55000
2017-06-01,용산구,용산동5가,2009,140000
2017-06-01,용산구,원효로1가,2012.5,78250
2017-06-01,용산구,원효로4가,1983.333333333,72500
2017-06-01,용산구,이촌동,1990.645833333,95500
2017-06-01,용산구,이태원동,1983.888888889,79000
2017-06-01,용산구,청암동,2005,156750
2017-06-01,용산구,한강로1가,1998.4,129000
2017-06-01,용산구,한강로2가,2007.75,89000
2017-06-01,용산구,한강로3가,2004.8,80000
2017-06-01,용산구,한남동,2002.911764706,88000
2017-06-01,용산구,효창동,1988.875,41500
2017-06-01,용산구,후암동,1994.857142857,51000
2017-06-01,은평구,갈현동,1996.545454545,28500
2017-06-01,은평구,구산동,2001.571428571,36150
2017-06-01,은평구,녹번동,2005.612903226,42700
2017-06-01,은평구,대조동,2007.888888889,30500
2017-06-01,은평구,불광동,2002.479166667,46250
2017-06-01,은평구,수색동,2002.583333333,42250
